task,truth
25,0
55,0
74,1
85,0
103,0
168,1
180,0
272,0
280,0
296,0
307,0
335,0
353,0
372,0
399,0
407,0
426,0
431,0
432,0
467,0
477,0
484,0
502,0
518,0
538,0
566,0
614,0
618,0
627,0
660,0
680,0
681,0
684,0
706,0
751,0
755,0
804,0
878,0
894,0
896,1
907,0
925,0
935,0
977,0
981,0
986,0
993,0
1031,0
1052,0
1056,0
1066,0
1076,0
1078,0
1093,0
1107,0
1127,0
1131,1
1150,0
1200,0
1236,0
1243,0
1291,0
1316,0
1366,0
1370,0
1381,0
1388,0
1437,0
1461,0
1508,0
1523,0
1525,0
1568,0
1586,0
1606,0
1614,0
1634,1
1638,0
1666,0
1679,0
1700,0
1728,0
1736,0
1738,0
1739,0
1744,0
1814,0
1851,0
1859,0
1864,0
1869,0
1878,0
1889,1
1890,0
1894,0
1896,1
1899,0
1915,0
1948,0
1953,1
