task,truth
5,1
14,0
18,0
82,0
100,1
106,1
112,0
126,0
129,0
134,1
136,0
200,0
211,0
237,0
241,0
243,0
251,0
293,0
304,0
306,1
323,0
340,0
350,0
360,0
365,0
366,0
376,0
385,0
403,0
412,0
428,0
436,0
445,0
516,0
523,0
528,0
547,1
615,0
642,0
646,0
673,0
692,0
699,0
772,0
775,1
793,0
845,0
911,0
912,1
945,1
963,0
1004,1
1008,0
1030,1
1035,0
1039,0
1061,1
1082,0
1085,1
1113,0
1115,1
1135,0
1137,0
1173,1
1203,1
1219,0
1267,0
1307,0
1341,1
1401,0
1409,0
1413,0
1420,0
1438,0
1456,0
1481,1
1495,0
1502,0
1506,0
1514,0
1515,0
1517,1
1555,0
1556,0
1570,0
1626,0
1633,0
1683,0
1688,0
1713,1
1716,1
1726,1
1745,0
1761,0
1769,0
1821,0
1910,0
1931,0
1932,0
1957,0
