task,truth
27,0
29,0
76,1
99,0
116,0
128,0
206,0
223,0
240,1
255,1
267,0
278,0
282,0
299,1
308,0
327,0
334,0
345,0
367,0
379,0
382,0
411,0
459,1
520,0
543,0
549,0
554,0
558,0
567,0
602,0
617,0
622,0
635,0
637,0
652,0
658,0
740,0
771,0
781,0
786,0
820,0
824,0
867,1
886,0
922,0
927,0
931,0
968,0
1007,0
1022,0
1023,0
1044,0
1053,0
1054,0
1069,0
1072,0
1106,1
1128,0
1133,0
1166,0
1204,0
1232,0
1242,0
1260,0
1263,1
1313,0
1323,0
1357,0
1403,0
1444,1
1478,0
1494,0
1530,0
1534,0
1539,0
1541,0
1543,0
1548,0
1567,0
1603,0
1617,0
1690,0
1710,0
1741,0
1748,0
1760,1
1788,0
1803,1
1807,0
1810,0
1812,0
1816,0
1825,1
1826,1
1827,0
1919,0
1943,0
1973,0
1981,0
1988,0
