task,truth
11,0
26,0
41,0
43,0
57,1
67,0
72,0
82,0
92,0
103,0
128,0
159,1
178,0
248,1
262,0
271,0
309,0
318,0
320,0
347,0
356,0
400,0
403,0
432,0
437,0
502,0
512,0
519,0
537,0
558,0
560,0
566,0
572,0
619,0
628,0
647,0
674,0
688,1
804,0
806,0
809,0
812,0
813,0
895,0
920,0
923,0
933,0
953,0
963,0
964,0
974,1
987,0
991,0
1019,0
1036,0
1041,0
1042,0
1075,0
1077,0
1115,1
1130,0
1138,0
1149,0
1171,0
1200,0
1204,0
1234,0
1239,0
1318,0
1322,0
1325,0
1340,1
1341,1
1475,0
1508,0
1560,0
1605,0
1626,0
1638,0
1652,0
1656,0
1672,0
1678,1
1700,0
1701,0
1702,0
1723,0
1728,0
1740,0
1757,0
1758,0
1791,1
1802,0
1808,0
1835,0
1836,0
1915,0
1925,0
1951,0
1975,0
