task,truth
31,0
41,0
104,0
114,0
118,0
135,1
166,0
233,1
266,0
272,0
275,0
304,0
307,0
312,0
381,0
423,0
428,0
466,0
504,0
515,0
516,0
518,0
528,0
577,0
612,0
618,0
633,0
637,0
638,0
675,0
707,0
749,1
758,0
787,0
798,0
838,0
959,0
1043,0
1087,0
1116,0
1134,0
1165,0
1175,1
1190,0
1215,0
1297,0
1312,0
1333,0
1343,0
1369,0
1409,0
1430,0
1481,1
1493,0
1494,0
1539,0
1593,0
1603,0
1691,1
1760,1
1812,0
1819,0
1828,0
1837,1
1943,0
1981,0
1989,0
2016,0
2033,0
2036,0
2067,0
2113,0
2118,1
2126,0
2219,0
2249,0
2264,0
2274,0
2308,1
2317,0
2384,0
2410,0
2435,0
2441,0
2449,0
2456,0
2478,0
2526,0
2531,0
2536,0
2542,0
2553,0
2558,0
2605,0
2610,0
2612,0
2627,0
2705,1
2773,0
2783,0
2794,0
2859,0
2877,0
2900,0
2903,0
2953,0
2971,0
2990,0
3001,0
3021,0
3042,0
3068,0
3072,0
3113,0
3166,0
3180,0
3185,0
3211,1
3256,0
3306,0
3365,0
3368,1
3450,1
3574,0
3593,0
3606,1
3617,0
3800,1
3813,0
3843,0
3864,0
3911,0
3938,0
3953,0
3955,0
3977,0
4009,0
4052,0
4081,0
4102,1
4111,0
4150,0
4167,0
4168,0
4169,1
4179,0
4386,0
4415,1
4448,0
4453,0
