task,truth
4,0
36,0
79,0
83,0
99,0
101,1
118,0
122,0
127,0
141,0
161,0
180,0
194,0
228,1
232,0
235,0
245,0
294,0
345,0
411,0
422,0
426,0
452,0
457,0
463,0
467,0
470,0
525,0
533,0
545,0
578,0
610,0
639,0
659,0
684,0
698,0
703,0
714,0
718,0
729,0
748,1
784,0
785,0
789,0
792,0
831,0
835,0
872,0
902,0
924,0
961,0
969,0
1017,1
1044,0
1074,0
1085,1
1170,1
1193,0
1205,0
1246,1
1252,0
1261,1
1267,0
1269,0
1286,1
1289,1
1343,0
1346,0
1399,0
1417,0
1422,0
1436,0
1449,0
1463,1
1484,0
1500,0
1525,0
1544,1
1556,0
1562,0
1565,0
1588,0
1607,0
1633,0
1724,0
1761,0
1780,1
1811,1
1829,0
1845,0
1846,0
1870,0
1881,0
1886,1
1895,0
1908,0
1923,0
1929,0
1979,0
1986,0
