task,truth
5,1
21,0
60,1
63,0
71,0
85,0
130,0
163,0
182,0
200,0
209,0
298,0
333,0
334,0
337,0
361,0
419,0
431,0
503,1
509,0
543,0
545,0
559,1
642,0
651,0
692,0
705,0
765,0
817,1
829,0
876,0
905,0
942,0
943,0
960,0
961,0
988,1
1001,0
1006,0
1010,0
1044,0
1061,1
1106,1
1136,0
1197,0
1199,0
1243,0
1317,0
1374,0
1379,0
1382,0
1413,0
1416,0
1425,0
1434,0
1441,0
1569,0
1607,0
1620,0
1629,0
1633,0
1638,0
1655,1
1681,0
1703,0
1721,0
1758,0
1810,0
1815,0
1851,0
1949,0
1986,0
2002,0
2008,0
2107,0
2215,0
2230,0
2252,0
2371,0
2373,0
2379,0
2387,0
2391,0
2408,0
2470,0
2491,0
2492,0
2532,0
2548,0
2561,0
2602,1
2637,0
2643,0
2694,0
2797,0
2800,0
2839,0
2942,0
2949,0
3013,0
3015,0
3037,0
3051,0
3065,0
3128,0
3133,0
3253,0
3359,0
3379,0
3445,0
3510,0
3534,0
3536,1
3545,0
3639,0
3661,0
3664,0
3710,0
3739,0
3785,0
3821,0
3841,0
3906,0
3927,1
3942,0
3993,0
4015,0
4028,0
4036,0
4077,0
4087,1
4118,0
4129,0
4137,0
4144,0
4151,0
4187,0
4215,0
4231,0
4245,0
4257,0
4269,0
4300,0
4344,0
4360,0
4451,0
4456,0
4480,0
4492,0
4498,0
