task,truth
20,0
21,0
58,0
66,0
105,0
116,0
134,1
142,0
147,0
179,1
181,0
185,0
219,0
231,0
232,0
243,0
264,0
272,0
291,0
292,0
296,0
302,1
313,0
325,0
353,0
358,0
361,0
371,0
400,0
409,0
421,0
451,1
462,0
503,1
512,0
557,0
573,0
575,0
577,0
610,0
647,0
653,0
675,0
689,0
704,0
728,0
732,0
745,0
748,1
765,0
814,1
816,0
818,0
830,0
833,0
874,1
905,0
906,0
914,0
927,0
948,0
1032,1
1034,1
1036,0
1052,0
1096,0
1124,0
1130,0
1151,0
1165,0
1269,0
1344,0
1360,0
1366,0
1411,0
1430,0
1450,0
1456,0
1506,0
1521,0
1535,0
1541,0
1571,0
1575,0
1581,0
1700,0
1706,0
1751,1
1754,1
1763,0
1764,0
1778,0
1835,0
1843,0
1869,0
1889,1
1907,0
1939,0
1966,0
1998,0
