task,truth
2,0
54,0
91,0
95,0
99,0
106,1
127,0
135,1
169,0
177,1
178,0
188,1
209,0
224,0
238,0
261,0
267,0
341,0
391,0
396,0
411,0
422,0
423,0
428,0
448,0
471,0
487,0
502,0
506,0
520,0
547,1
550,0
571,0
630,0
642,0
661,0
668,0
670,0
687,1
694,0
721,0
740,0
761,0
767,0
831,0
852,0
915,0
935,0
959,0
995,0
1003,0
1020,0
1022,0
1023,0
1026,0
1093,0
1099,1
1137,0
1197,0
1227,0
1238,0
1258,0
1266,1
1304,0
1310,0
1316,0
1350,0
1354,0
1363,0
1395,0
1405,0
1469,1
1489,1
1523,0
1528,0
1583,0
1593,0
1603,0
1604,0
1608,0
1619,0
1636,0
1667,0
1674,0
1684,0
1698,0
1701,0
1702,0
1704,0
1742,0
1761,0
1788,0
1793,0
1794,0
1848,0
1857,1
1896,1
1955,0
1962,0
1982,0
