task,truth
28,0
62,0
77,0
92,0
108,0
109,0
129,0
227,1
295,0
321,1
336,0
359,0
386,0
390,0
415,0
417,0
442,0
455,0
489,0
495,0
534,0
555,0
558,0
601,0
614,0
621,0
645,0
646,0
680,0
702,0
705,0
734,0
763,1
775,1
803,0
810,0
862,0
866,0
920,0
983,0
996,0
1012,0
1015,0
1016,1
1028,0
1048,0
1100,0
1104,0
1161,0
1210,0
1216,1
1224,0
1237,0
1265,1
1273,0
1371,0
1386,0
1438,0
1442,0
1447,0
1455,1
1471,0
1481,1
1503,0
1504,0
1517,1
1533,1
1559,0
1566,0
1580,0
1597,0
1598,0
1618,0
1626,0
1629,0
1646,0
1658,0
1661,0
1689,0
1691,1
1696,0
1705,0
1729,1
1734,0
1736,0
1739,0
1746,0
1760,1
1799,0
1807,0
1837,1
1867,0
1883,0
1887,1
1919,0
1929,0
1931,0
1944,0
1976,1
1987,0
