task,truth
10,0
11,0
19,0
23,1
26,0
30,0
45,0
48,0
71,0
85,0
86,0
110,0
217,0
253,0
282,0
303,0
314,0
322,0
332,0
337,0
352,0
356,0
368,1
374,0
397,0
431,0
440,0
452,0
481,0
500,0
518,0
590,0
597,0
608,0
616,0
620,0
713,1
737,0
747,0
758,0
760,0
788,0
791,0
798,0
802,0
840,0
863,0
870,0
892,0
913,0
916,1
975,0
980,0
1043,0
1064,0
1075,0
1102,0
1146,0
1185,0
1191,0
1192,0
1205,0
1257,1
1261,1
1275,0
1292,0
1312,0
1320,0
1327,0
1342,0
1373,0
1400,0
1464,0
1555,0
1562,0
1567,0
1590,0
1609,0
1622,1
1648,0
1662,1
1663,0
1664,0
1718,0
1737,0
1744,0
1771,0
1776,0
1784,0
1827,0
1830,0
1838,0
1846,0
1865,0
1877,1
1890,0
1897,0
1927,1
1934,0
1989,0
