task,truth
32,0
57,1
154,0
161,0
164,0
186,0
199,0
211,0
212,0
214,1
255,1
270,0
304,0
308,0
328,0
330,0
345,0
393,0
446,0
470,0
479,0
480,0
485,1
493,0
526,1
546,0
551,0
588,0
589,1
595,0
599,1
600,0
604,0
699,0
718,0
746,0
766,0
774,0
805,0
825,0
851,0
869,0
882,0
890,0
907,0
919,0
1007,0
1011,0
1031,0
1044,0
1051,0
1057,0
1077,0
1089,0
1128,0
1143,1
1159,0
1180,0
1194,0
1206,0
1218,0
1246,1
1251,0
1255,0
1298,0
1306,1
1343,0
1355,0
1362,0
1376,0
1384,0
1420,0
1427,0
1440,0
1452,1
1465,0
1476,0
1479,0
1507,0
1510,0
1554,0
1596,1
1616,0
1637,0
1645,0
1660,0
1673,0
1759,0
1790,0
1791,1
1802,0
1804,0
1828,0
1834,0
1839,0
1853,0
1881,0
1903,0
1904,0
1984,0
