task,truth
48,0
104,0
153,0
277,0
314,0
411,0
425,0
435,1
454,0
595,0
607,0
767,0
809,0
897,0
981,0
1056,0
1073,0
1105,0
1143,1
1153,0
1177,0
1400,0
1492,0
1507,0
1513,0
1566,0
1680,0
1685,1
1704,0
1736,0
1744,0
1786,0
1864,0
1944,0
1976,1
2019,0
2214,0
2258,0
2262,0
2282,1
2286,0
2392,0
2394,0
2703,0
2809,0
2886,0
3018,0
3040,1
3388,0
3400,1
3421,0
3523,0
3611,0
3755,0
3838,0
3932,0
3980,0
4172,0
4277,0
4335,0
4375,0
4661,1
4867,0
4934,0
4978,0
5082,0
5144,0
5219,0
5234,0
5317,1
5474,1
5495,1
5617,0
5623,0
5641,0
5708,0
5935,0
5987,0
6097,0
6233,0
6243,0
6316,1
6512,0
6643,0
6782,0
6855,0
7032,0
7075,0
7142,0
7262,0
7521,0
7641,0
7665,0
7738,0
7758,0
7813,0
7850,0
7885,1
7908,0
7959,1
