task,truth
62,0
119,0
240,1
254,0
290,0
363,0
445,0
469,1
511,0
653,0
990,0
995,0
1025,0
1097,0
1232,0
1265,1
1325,0
1355,0
1423,0
1576,0
1691,1
1807,0
1906,0
1941,0
1971,0
2026,0
2083,0
2133,0
2149,0
2186,1
2357,0
2399,0
2403,0
2619,0
2683,0
2776,0
2837,0
2940,0
3325,0
3356,0
3438,1
3503,1
3846,0
3901,0
3977,0
4053,1
4074,0
4094,0
4110,0
4303,0
4365,0
4382,0
4411,0
4456,0
4517,0
5008,0
5083,0
5126,1
5208,1
5258,0
5338,0
5365,0
5513,0
5551,0
5554,0
5634,0
5830,0
5868,0
5926,0
6079,1
6084,0
6190,0
6191,1
6199,0
6281,0
6336,0
6451,1
6526,0
6562,0
6589,0
6670,0
6758,0
6793,0
6932,0
6933,0
7033,0
7045,0
7192,0
7383,1
7390,0
7530,0
7735,0
7740,0
7748,0
7761,0
7796,0
7879,0
7915,0
7925,0
7954,1
