task,truth
236,0
417,0
477,0
491,0
492,0
594,0
597,0
650,0
754,1
805,0
864,0
874,1
941,0
1009,0
1010,0
1057,0
1354,0
1371,0
1435,0
1446,0
1502,0
1548,0
1593,0
1619,0
1875,1
1979,0
2004,0
2017,0
2118,1
2372,0
2474,0
2519,0
2650,0
2787,1
2842,0
2945,0
3069,0
3073,0
3150,0
3155,0
3209,0
3234,0
3269,0
3287,0
3297,0
3317,1
3335,0
3389,0
3412,0
3460,0
3538,0
3663,0
3802,0
3845,0
3973,0
4008,0
4060,0
4079,0
4123,0
4328,0
4412,0
4444,1
4533,0
4587,0
4599,0
4613,0
4860,0
5192,0
5385,0
5402,0
5412,1
5502,0
5530,0
5586,0
5604,0
5735,0
5773,1
5776,1
6038,0
6131,0
6165,0
6178,0
6390,1
6565,0
6583,0
6678,0
6689,1
6905,0
6987,0
7068,0
7131,1
7265,0
7290,0
7329,0
7587,0
7663,0
7822,0
7882,0
7902,0
7950,0
