task,truth
20,0
46,0
81,0
298,0
402,0
436,0
481,0
499,0
504,0
582,0
603,0
657,0
839,0
850,0
903,0
929,0
937,0
1134,0
1422,0
1454,0
1489,1
1515,0
1812,0
1983,0
2031,0
2058,0
2099,0
2173,0
2369,0
2380,0
2461,0
2485,0
2504,1
2559,1
2579,0
2654,0
2655,0
2685,0
2731,0
2918,0
2971,0
3090,0
3169,0
3415,0
3439,0
3608,0
3632,0
3656,0
3726,0
3732,0
3764,0
4028,0
4062,0
4097,0
4179,0
4244,0
4391,0
4471,0
4481,0
4539,0
4596,0
4609,0
4671,0
4726,0
4749,0
4774,0
5225,1
5278,0
5288,0
5531,0
5612,1
5618,0
5699,1
5837,0
6146,0
6198,0
6262,0
6419,1
6458,0
6541,0
6692,0
6695,0
6730,0
6828,0
7087,0
7190,0
7375,0
7386,0
7509,0
7546,0
7605,1
7666,0
7733,0
7741,1
7751,0
7855,0
7880,0
7884,0
7934,0
7980,1
