task,truth
57,1
65,0
80,1
84,0
99,0
100,1
115,0
162,0
192,0
201,0
214,1
221,0
252,1
259,0
266,0
281,0
303,0
323,0
341,0
342,0
362,0
364,0
376,0
383,0
392,0
441,1
451,1
482,1
485,1
510,0
533,0
564,0
584,0
599,1
610,0
612,0
631,0
635,0
637,0
643,0
650,0
651,0
683,0
698,0
752,0
774,0
835,0
853,0
926,0
940,0
957,0
960,0
963,0
979,0
1018,1
1034,1
1046,0
1070,0
1094,0
1103,1
1104,0
1152,0
1158,1
1183,0
1186,0
1187,1
1192,0
1213,0
1232,0
1250,0
1260,0
1262,0
1288,0
1410,0
1430,0
1461,0
1466,0
1568,0
1610,0
1614,0
1627,0
1635,0
1689,0
1691,1
1702,0
1734,0
1799,0
1819,0
1821,0
1828,0
1838,0
1856,0
1862,0
1870,0
1901,0
1903,0
1915,0
1939,0
1967,1
1988,0
