task,truth
280,0
318,0
328,0
337,0
357,0
471,0
487,0
555,0
669,0
794,0
886,0
907,0
1129,0
1428,0
1472,0
1556,0
1810,0
1834,0
1842,0
1900,0
1994,1
2014,0
2047,0
2053,0
2128,0
2161,0
2290,0
2325,0
2408,0
2599,0
2656,1
2727,1
2965,0
3049,0
3054,0
3092,0
3100,0
3304,0
3331,0
3344,0
3347,0
3485,0
3667,0
3683,0
3745,0
3872,0
3909,0
3993,0
4021,0
4413,0
4630,0
4636,0
4653,0
4665,1
4724,0
4753,0
4893,1
4907,0
4991,1
5187,0
5294,0
5325,0
5491,0
5522,0
5564,0
5663,0
5700,0
5750,0
5777,1
5795,0
5835,0
5929,0
5981,0
6357,0
6396,1
6416,0
6431,0
6453,0
6556,0
6577,0
6593,0
6720,0
6813,0
6814,0
6878,0
6891,0
6921,1
6936,0
7010,0
7016,0
7060,0
7164,0
7241,0
7347,0
7404,0
7821,0
7888,0
7963,0
7968,0
7969,0
