task,truth
78,1
80,1
82,0
115,0
291,0
346,0
401,0
452,0
484,0
529,0
693,0
736,0
757,0
786,0
829,0
928,0
979,0
1117,0
1204,0
1264,0
1348,0
1356,1
1389,0
1415,0
1486,0
1523,0
1537,0
1577,0
1667,0
1677,0
1783,0
1857,1
2124,0
2144,0
2233,0
2247,0
2387,0
2426,0
2516,0
2527,0
2753,0
2772,0
2798,0
2800,0
2906,0
3072,0
3141,0
3179,0
3208,0
3220,0
3323,0
3377,0
3463,0
3494,0
3668,0
3782,0
3972,0
3982,0
4095,0
4141,0
4310,0
4487,0
4563,0
4884,0
4956,1
4958,0
4993,0
5130,0
5194,0
5245,0
5360,0
5478,0
5506,0
5760,0
5943,0
6064,0
6184,0
6227,0
6322,0
6372,1
6441,0
6795,0
6835,1
6875,1
6949,1
7094,0
7102,0
7104,1
7178,1
7304,0
7327,0
7458,0
7515,0
7524,0
7557,0
7793,0
7807,0
7887,0
7904,0
7973,0
