task,truth
14,0
22,0
40,0
45,0
83,0
103,0
111,0
117,1
137,0
166,0
189,0
206,0
208,0
222,0
238,0
253,0
264,0
310,1
324,0
329,0
333,0
336,0
404,0
410,0
412,0
458,0
459,1
462,0
469,1
538,0
541,0
568,1
611,0
628,0
634,0
649,0
653,0
661,0
676,0
699,0
725,0
728,0
746,0
754,1
775,1
778,0
785,0
793,0
840,0
919,0
944,0
955,0
981,0
987,0
989,0
996,0
1015,0
1042,0
1053,0
1083,0
1085,1
1113,0
1160,0
1166,0
1180,0
1181,0
1193,0
1245,0
1259,0
1313,0
1358,0
1370,0
1419,0
1421,0
1433,0
1455,1
1470,0
1477,0
1511,1
1524,0
1553,0
1554,0
1569,0
1577,0
1605,0
1611,0
1616,0
1617,0
1670,0
1736,0
1746,0
1750,0
1768,0
1831,0
1857,1
1863,0
1947,0
1959,0
1960,1
1983,0
