task,truth
3,0
114,0
116,0
160,0
192,0
278,0
293,0
316,1
319,0
334,0
355,0
376,0
394,0
495,0
497,0
550,0
756,0
954,0
992,1
1116,0
1230,0
1233,0
1382,0
1457,0
1473,0
1529,1
1627,0
1630,0
1693,0
1726,1
1750,0
1809,0
2011,0
2071,0
2184,1
2252,0
2322,0
2501,0
2515,0
2531,0
2915,1
3005,0
3111,0
3401,0
3418,0
3554,0
3629,0
3662,0
3686,0
3793,0
3806,0
4043,0
4119,0
4253,0
4419,0
4432,0
4610,0
4650,0
4676,0
4768,0
5097,1
5105,0
5202,0
5222,0
5280,0
5331,0
5341,0
5479,0
5652,0
5744,0
5749,0
5752,0
5950,0
5998,0
6119,0
6242,0
6328,0
6332,0
6401,0
6471,0
6498,0
6584,0
6673,0
6748,0
6794,0
6912,0
6977,0
7048,0
7109,0
7134,0
7171,0
7355,0
7532,0
7594,0
7645,0
7743,0
7782,0
7832,0
7869,0
7906,0
