task,truth
30,0
36,0
134,1
304,0
393,0
562,0
586,1
662,0
682,0
729,0
808,1
848,0
975,0
1027,0
1029,1
1095,0
1123,0
1130,0
1151,0
1250,0
1431,0
1445,0
1466,0
1488,0
1527,0
1676,0
1699,0
1739,0
1748,0
1782,0
1880,0
1949,0
2318,1
2442,0
2539,0
2591,0
2743,1
2746,0
2773,0
2811,0
2854,0
2976,0
2984,1
3007,0
3205,0
3246,0
3263,0
3328,0
3364,0
3406,0
3560,0
3600,0
3703,1
3756,0
3775,0
3923,0
3941,0
4018,1
4314,0
4657,1
4720,0
4805,0
4817,1
4858,0
4945,0
5034,0
5115,0
5209,0
5238,0
5362,0
5364,0
5616,0
5704,0
5756,0
5865,1
6026,0
6030,0
6031,0
6138,0
6286,0
6443,0
6484,1
6638,0
6718,0
6719,0
6729,0
6735,1
6882,0
7187,0
7231,1
7261,0
7324,0
7588,0
7611,0
7700,0
7728,0
7840,0
7866,1
7876,0
7933,0
