task,truth
26,0
162,0
211,0
237,0
379,0
441,1
536,0
627,0
679,0
702,0
776,0
856,1
1152,0
1198,0
1199,0
1216,1
1244,0
1363,0
1370,0
1490,0
1494,0
1644,0
1682,0
1711,0
1752,0
1788,0
1819,0
1926,1
2006,0
2136,0
2193,0
2326,0
2447,0
2457,0
2719,0
2724,0
2954,0
2975,0
2990,0
3122,0
3330,0
3334,0
3379,0
3468,0
3492,0
3512,0
3665,0
3783,1
3920,1
3931,1
4149,0
4186,0
4294,0
4367,0
4430,0
4503,0
4524,1
4638,0
4734,0
4886,0
4954,0
4990,0
5029,1
5106,0
5257,0
5305,0
5333,0
5433,0
5501,0
5657,0
5694,1
5734,0
5767,0
5809,0
5908,0
5916,0
5964,0
5990,0
6106,0
6266,0
6285,0
6321,0
6327,0
6553,0
6637,0
6661,0
6738,0
6868,0
6879,0
6920,0
7017,0
7144,0
7298,0
7338,0
7382,0
7470,0
7687,0
7861,0
7889,0
7989,0
