task,truth
21,0
23,1
61,0
62,0
77,0
91,0
95,0
114,0
125,0
144,1
145,0
179,1
209,0
241,0
263,0
300,0
309,0
326,0
335,0
351,0
393,0
399,0
413,0
470,0
515,0
517,0
534,0
572,0
665,0
693,0
704,0
721,0
820,0
825,0
838,0
847,0
865,0
867,1
898,0
909,1
918,0
925,0
936,0
976,0
1000,0
1008,0
1014,0
1063,1
1112,0
1127,0
1151,0
1165,0
1171,0
1173,1
1174,0
1207,0
1227,0
1237,0
1258,0
1266,1
1272,0
1281,0
1285,0
1290,0
1293,0
1304,0
1322,0
1333,0
1341,1
1383,0
1396,1
1439,0
1473,0
1482,1
1514,0
1523,0
1540,0
1607,0
1624,0
1657,0
1658,0
1672,0
1700,0
1704,0
1705,0
1711,0
1791,1
1809,0
1833,0
1837,1
1845,0
1919,0
1920,0
1922,0
1941,0
1966,0
1972,0
1978,0
1982,0
1994,1
