task,truth
6,0
124,0
229,0
258,0
347,0
382,0
502,0
514,1
524,0
625,0
634,0
800,0
825,0
890,0
939,0
1195,0
1305,0
1321,0
1339,0
1345,0
1349,0
1390,0
1425,0
1506,0
1519,0
1528,0
1614,0
1650,0
1732,0
1826,1
1905,1
1912,0
2176,0
2221,0
2249,0
2261,0
2274,0
2284,0
2303,1
2562,0
2605,0
2699,0
2738,0
3035,0
3047,0
3067,0
3186,0
3272,0
3375,0
3396,1
3397,0
3402,0
3464,0
3497,0
3518,0
3699,0
3774,0
3892,0
3899,0
3904,1
4059,0
4090,0
4206,0
4280,0
4300,0
4420,0
4575,0
4735,0
4765,0
4772,0
4790,0
4966,0
5103,0
5121,0
5251,1
5348,0
5553,0
5568,0
5572,0
5647,0
5702,0
5797,1
5820,0
6154,0
6270,0
6398,0
6480,0
6552,0
6686,0
6698,0
6741,0
6753,0
7001,0
7123,0
7174,0
7333,0
7352,0
7365,0
7765,0
7937,0
