worker,task,answer
3.0,3,0
3.0,6,0
3.0,7,0
3.0,8,0
3.0,13,0
3.0,14,0
3.0,17,1
3.0,22,0
3.0,36,1
3.0,43,1
3.0,45,1
3.0,46,0
3.0,49,1
6.0,1,0
6.0,6,0
6.0,7,1
6.0,11,0
6.0,16,0
6.0,19,0
6.0,23,1
6.0,24,0
6.0,25,0
6.0,29,1
6.0,30,0
6.0,31,0
6.0,35,1
6.0,40,0
6.0,41,0
6.0,42,0
6.0,44,0
6.0,45,0
6.0,46,0
6.0,47,0
7.0,4,1
7.0,8,0
7.0,13,1
7.0,15,1
7.0,17,1
7.0,19,0
7.0,24,1
7.0,28,0
7.0,29,0
7.0,32,0
7.0,38,0
7.0,42,0
7.0,43,0
7.0,44,1
9.0,2,0
9.0,3,0
9.0,10,0
9.0,11,1
9.0,13,1
9.0,15,1
9.0,16,0
9.0,19,0
9.0,20,1
9.0,21,0
9.0,33,1
9.0,40,1
9.0,49,1
11.0,3,1
11.0,9,1
11.0,14,0
11.0,15,1
11.0,17,0
11.0,18,1
11.0,19,0
11.0,22,0
11.0,25,1
11.0,34,1
11.0,37,1
11.0,43,1
11.0,44,1
11.0,45,1
11.0,46,1
11.0,47,0
12.0,2,0
12.0,8,1
12.0,9,0
12.0,10,0
12.0,18,1
12.0,19,0
12.0,21,1
12.0,23,0
12.0,24,0
12.0,28,0
12.0,32,0
12.0,36,1
12.0,41,0
12.0,43,1
12.0,44,1
12.0,46,1
13.0,0,1
13.0,12,0
13.0,15,0
13.0,16,0
13.0,19,1
13.0,20,1
13.0,26,0
13.0,30,0
13.0,32,1
13.0,37,1
13.0,43,1
13.0,45,0
13.0,47,0
15.0,0,0
15.0,2,0
15.0,3,0
15.0,4,1
15.0,9,0
15.0,12,1
15.0,13,0
15.0,14,1
15.0,16,1
15.0,19,0
15.0,26,1
15.0,29,0
15.0,34,0
15.0,48,0
17.0,0,1
17.0,1,0
17.0,3,1
17.0,6,0
17.0,8,0
17.0,11,1
17.0,14,1
17.0,21,0
17.0,24,0
17.0,25,1
17.0,32,0
17.0,35,1
17.0,39,1
17.0,40,1
17.0,42,0
17.0,43,0
17.0,44,0
23.0,0,0
23.0,2,1
23.0,5,0
23.0,6,1
23.0,11,1
23.0,12,0
23.0,18,0
23.0,19,0
23.0,21,1
23.0,22,0
23.0,23,0
23.0,31,0
23.0,33,1
23.0,35,1
23.0,36,1
23.0,40,0
23.0,44,1
23.0,49,0
27.0,8,1
27.0,22,0
27.0,24,0
27.0,27,1
27.0,28,0
27.0,29,1
27.0,34,1
27.0,36,0
27.0,39,0
27.0,42,0
27.0,43,0
27.0,46,1
27.0,48,1
27.0,49,0
29.0,3,0
29.0,6,0
29.0,10,0
29.0,16,0
29.0,18,1
29.0,21,1
29.0,23,0
29.0,29,0
29.0,31,0
29.0,36,0
29.0,37,1
29.0,42,1
29.0,43,1
29.0,47,0
31.0,2,0
31.0,4,0
31.0,5,0
31.0,6,1
31.0,32,0
31.0,33,0
31.0,41,1
31.0,43,1
31.0,47,0
31.0,49,1
33.0,5,0
33.0,9,1
33.0,10,0
33.0,11,1
33.0,17,0
33.0,20,1
33.0,28,1
33.0,31,0
33.0,33,0
33.0,43,0
33.0,46,0
34.0,0,1
34.0,2,1
34.0,3,1
34.0,4,1
34.0,12,0
34.0,13,1
34.0,20,1
34.0,21,1
34.0,27,1
34.0,28,1
34.0,30,1
34.0,31,0
34.0,34,1
34.0,37,1
35.0,6,0
35.0,7,0
35.0,10,1
35.0,15,1
35.0,16,1
35.0,24,1
35.0,25,0
35.0,27,1
35.0,28,1
35.0,30,0
35.0,31,0
35.0,32,1
35.0,38,0
35.0,40,1
35.0,41,0
40.0,0,1
40.0,4,0
40.0,6,0
40.0,7,1
40.0,8,0
40.0,12,1
40.0,13,0
40.0,14,0
40.0,17,0
40.0,19,1
40.0,29,1
40.0,32,0
40.0,35,1
40.0,42,0
40.0,46,0
42.0,2,1
42.0,8,0
42.0,11,0
42.0,12,1
42.0,13,0
42.0,15,0
42.0,18,1
42.0,21,1
42.0,29,1
42.0,32,0
42.0,34,1
42.0,38,0
42.0,40,1
42.0,43,0
42.0,49,1
44.0,4,0
44.0,5,1
44.0,12,0
44.0,16,1
44.0,18,0
44.0,20,1
44.0,29,0
44.0,31,0
44.0,33,0
44.0,37,0
44.0,41,0
44.0,43,1
44.0,44,1
50.0,11,1
50.0,14,0
50.0,21,1
50.0,29,0
50.0,33,0
50.0,36,1
50.0,42,0
50.0,43,1
50.0,45,1
50.0,47,0
52.0,3,1
52.0,7,0
52.0,8,0
52.0,15,0
52.0,18,1
52.0,29,1
52.0,30,0
52.0,33,1
52.0,36,1
52.0,39,1
52.0,42,0
53.0,6,0
53.0,7,1
53.0,8,0
53.0,9,1
53.0,11,0
53.0,14,1
53.0,15,0
53.0,16,1
53.0,17,1
53.0,27,0
53.0,37,1
53.0,38,0
53.0,39,0
53.0,40,0
53.0,49,1
55.0,0,0
55.0,1,0
55.0,8,0
55.0,15,1
55.0,18,0
55.0,20,0
55.0,21,1
55.0,22,0
55.0,23,1
55.0,25,1
55.0,28,1
55.0,31,0
55.0,35,1
55.0,38,0
55.0,49,1
56.0,11,1
56.0,15,1
56.0,21,1
56.0,23,1
56.0,25,0
56.0,31,1
56.0,34,1
56.0,36,1
56.0,42,0
56.0,43,1
65.0,2,1
65.0,7,1
65.0,22,0
65.0,24,1
65.0,27,1
65.0,28,0
65.0,33,0
65.0,37,0
65.0,38,0
65.0,42,0
65.0,43,1
65.0,45,1
72.0,5,0
72.0,6,0
72.0,7,0
72.0,19,1
72.0,24,1
72.0,26,1
72.0,27,1
72.0,39,0
72.0,43,1
72.0,46,0
72.0,47,0
72.0,48,1
73.0,1,0
73.0,3,1
73.0,5,1
73.0,12,0
73.0,14,1
73.0,27,0
73.0,29,0
73.0,39,0
73.0,41,1
73.0,45,1
73.0,49,0
75.0,2,1
75.0,7,0
75.0,16,0
75.0,18,0
75.0,27,1
75.0,29,0
75.0,30,0
75.0,38,0
75.0,43,1
75.0,45,1
82.0,0,1
82.0,3,0
82.0,6,1
82.0,12,1
82.0,16,0
82.0,17,0
82.0,21,1
82.0,30,0
82.0,39,1
82.0,40,1
82.0,44,0
82.0,45,1
82.0,48,1
85.0,3,1
85.0,6,0
85.0,7,0
85.0,13,0
85.0,14,0
85.0,21,1
85.0,25,0
85.0,29,1
85.0,30,0
85.0,35,1
85.0,36,1
85.0,37,1
85.0,38,1
88.0,1,0
88.0,4,0
88.0,6,0
88.0,10,1
88.0,11,0
88.0,17,1
88.0,18,1
88.0,19,0
88.0,20,0
88.0,21,0
88.0,24,0
88.0,26,1
88.0,33,1
88.0,37,0
88.0,44,0
88.0,46,1
88.0,48,1
89.0,2,1
89.0,5,1
89.0,7,0
89.0,8,1
89.0,12,0
89.0,16,1
89.0,17,1
89.0,18,1
89.0,22,0
89.0,24,0
89.0,25,1
89.0,32,1
89.0,39,0
89.0,41,1
89.0,44,1
89.0,47,0
99.0,1,0
99.0,5,0
99.0,14,1
99.0,16,1
99.0,18,1
99.0,23,1
99.0,31,1
99.0,33,1
99.0,34,1
99.0,37,0
99.0,38,0
99.0,47,0
101.0,5,0
101.0,7,1
101.0,8,1
101.0,9,0
101.0,18,1
101.0,22,1
101.0,23,0
101.0,24,1
101.0,26,0
101.0,28,1
101.0,30,0
101.0,31,1
101.0,32,1
101.0,33,0
101.0,36,1
101.0,39,0
101.0,45,0
106.0,15,1
106.0,20,0
106.0,23,1
106.0,27,0
106.0,32,1
106.0,35,0
106.0,37,1
106.0,39,1
106.0,41,0
106.0,42,1
112.0,1,1
112.0,6,0
112.0,8,0
112.0,13,1
112.0,26,0
112.0,27,0
112.0,28,0
112.0,29,0
112.0,35,1
112.0,36,1
112.0,37,0
112.0,41,0
112.0,44,1
113.0,4,0
113.0,5,1
113.0,9,0
113.0,12,0
113.0,13,1
113.0,15,0
113.0,25,0
113.0,28,1
113.0,29,1
113.0,33,0
113.0,38,0
113.0,39,1
113.0,45,1
113.0,46,0
113.0,48,1
114.0,0,1
114.0,2,1
114.0,3,1
114.0,11,1
114.0,12,1
114.0,17,1
114.0,18,0
114.0,24,0
114.0,25,1
114.0,26,1
114.0,27,1
114.0,29,0
114.0,30,0
114.0,32,1
114.0,34,1
114.0,36,0
114.0,38,0
114.0,39,1
114.0,40,1
114.0,43,0
114.0,45,1
114.0,49,1
118.0,3,0
118.0,4,1
118.0,8,1
118.0,13,0
118.0,17,0
118.0,19,0
118.0,21,0
118.0,23,1
118.0,25,0
118.0,28,0
118.0,33,0
118.0,34,1
118.0,43,0
118.0,45,1
118.0,49,0
128.0,0,0
128.0,2,0
128.0,4,0
128.0,15,0
128.0,18,0
128.0,19,0
128.0,22,0
128.0,23,1
128.0,31,1
128.0,33,1
128.0,37,0
128.0,42,0
128.0,43,0
130.0,1,0
130.0,8,0
130.0,9,0
130.0,14,0
130.0,15,1
130.0,19,0
130.0,22,0
130.0,24,0
130.0,28,1
130.0,29,1
130.0,31,0
130.0,38,1
130.0,41,0
130.0,46,1
131.0,4,0
131.0,9,1
131.0,15,1
131.0,16,1
131.0,21,1
131.0,30,0
131.0,31,1
131.0,34,0
131.0,35,1
131.0,36,1
131.0,38,1
131.0,41,1
133.0,3,0
133.0,4,1
133.0,6,0
133.0,7,0
133.0,8,1
133.0,13,1
133.0,14,0
133.0,16,1
133.0,18,0
133.0,19,0
133.0,22,0
133.0,26,1
133.0,32,0
133.0,39,0
133.0,42,0
133.0,46,1
133.0,47,1
136.0,0,0
136.0,5,0
136.0,6,0
136.0,7,1
136.0,8,0
136.0,13,0
136.0,15,0
136.0,21,1
136.0,22,0
136.0,35,1
136.0,37,0
136.0,40,0
136.0,42,0
136.0,44,0
136.0,46,0
136.0,48,1
136.0,49,1
138.0,1,0
138.0,5,1
138.0,6,0
138.0,15,1
138.0,16,0
138.0,18,0
138.0,20,1
138.0,23,1
138.0,24,0
138.0,26,1
138.0,27,1
138.0,33,1
138.0,42,1
139.0,6,1
139.0,8,0
139.0,11,1
139.0,17,1
139.0,20,1
139.0,21,0
139.0,23,1
139.0,30,1
139.0,35,1
139.0,39,1
139.0,42,0
139.0,43,0
139.0,44,1
139.0,46,0
139.0,47,1
140.0,1,1
140.0,3,1
140.0,6,0
