worker,task,answer
0.0,1,1
0.0,4,1
0.0,12,1
0.0,15,0
0.0,19,1
0.0,27,1
0.0,32,1
0.0,34,0
0.0,43,0
0.0,44,0
1.0,2,1
1.0,3,1
1.0,12,0
1.0,16,0
1.0,22,1
1.0,23,0
1.0,36,0
1.0,37,1
1.0,44,1
2.0,0,1
2.0,2,0
2.0,9,0
2.0,14,0
2.0,20,0
2.0,24,0
2.0,39,0
2.0,43,1
2.0,49,0
12.0,0,1
12.0,2,0
12.0,3,1
12.0,4,1
12.0,16,0
12.0,18,1
12.0,22,0
12.0,27,1
12.0,28,0
12.0,31,1
19.0,1,0
19.0,12,0
19.0,13,0
19.0,25,0
19.0,26,0
19.0,32,1
19.0,37,1
19.0,49,1
23.0,11,1
23.0,20,0
23.0,24,1
23.0,35,1
23.0,37,1
23.0,39,1
23.0,40,1
23.0,42,1
23.0,48,0
24.0,1,0
24.0,4,0
24.0,5,0
24.0,10,0
24.0,11,1
24.0,14,0
24.0,15,0
24.0,23,1
24.0,35,0
24.0,37,0
24.0,39,1
24.0,44,1
24.0,46,1
26.0,5,0
26.0,11,0
26.0,20,0
26.0,25,0
26.0,30,0
26.0,41,1
29.0,0,1
29.0,2,1
29.0,3,0
29.0,13,0
29.0,15,0
29.0,16,0
29.0,24,0
29.0,28,0
29.0,29,0
29.0,37,0
29.0,39,0
29.0,40,1
29.0,41,0
29.0,45,1
29.0,47,1
32.0,0,0
32.0,1,0
32.0,4,1
32.0,7,1
32.0,9,0
32.0,19,1
32.0,20,0
32.0,21,1
32.0,27,1
32.0,34,0
32.0,39,0
32.0,44,0
37.0,1,1
37.0,7,0
37.0,12,0
37.0,19,0
37.0,28,0
37.0,30,1
37.0,31,1
37.0,37,0
44.0,1,1
44.0,9,0
44.0,17,1
44.0,23,1
44.0,32,0
44.0,33,0
44.0,41,0
47.0,7,1
47.0,10,1
47.0,11,1
47.0,13,0
47.0,35,0
47.0,36,0
47.0,48,0
48.0,2,0
48.0,4,0
48.0,14,1
48.0,25,1
48.0,32,0
49.0,10,1
49.0,16,1
49.0,33,0
49.0,41,0
49.0,42,0
49.0,43,1
49.0,47,1
54.0,2,0
54.0,6,0
54.0,17,0
54.0,18,1
54.0,26,0
54.0,27,1
54.0,31,0
54.0,43,1
54.0,45,1
54.0,46,0
54.0,49,0
59.0,5,1
59.0,18,0
59.0,20,1
59.0,28,1
59.0,37,1
59.0,41,0
64.0,11,0
64.0,13,1
64.0,21,1
64.0,32,1
64.0,45,1
74.0,5,1
74.0,6,1
74.0,9,0
74.0,12,0
74.0,16,0
74.0,23,0
74.0,26,0
74.0,46,0
74.0,48,0
76.0,0,0
76.0,14,0
76.0,16,0
76.0,20,1
76.0,32,0
76.0,40,1
76.0,41,0
82.0,16,0
82.0,20,0
82.0,25,1
82.0,27,1
82.0,31,0
82.0,32,1
82.0,33,0
82.0,34,1
82.0,37,1
89.0,13,0
89.0,23,0
89.0,24,1
89.0,31,1
89.0,37,1
89.0,39,1
89.0,43,1
89.0,44,1
89.0,48,0
92.0,7,1
92.0,12,1
92.0,21,0
92.0,23,1
92.0,25,1
92.0,26,1
92.0,28,1
92.0,32,1
92.0,34,0
92.0,35,0
92.0,39,0
92.0,42,1
92.0,44,1
94.0,8,1
94.0,11,1
94.0,12,1
94.0,13,0
94.0,15,0
94.0,19,0
94.0,36,1
94.0,37,0
94.0,38,1
94.0,44,1
94.0,46,1
94.0,49,1
97.0,2,0
97.0,7,1
97.0,24,1
97.0,28,1
97.0,32,0
97.0,41,0
97.0,42,0
97.0,44,1
97.0,45,1
101.0,5,1
101.0,8,1
101.0,9,0
101.0,10,0
101.0,11,0
101.0,16,0
101.0,17,1
101.0,18,1
101.0,19,1
101.0,22,0
101.0,26,0
101.0,41,1
101.0,42,1
101.0,47,0
123.0,1,0
123.0,5,1
123.0,11,1
123.0,16,0
123.0,20,1
123.0,23,0
123.0,27,0
123.0,29,0
123.0,32,1
123.0,42,0
124.0,27,1
124.0,37,1
124.0,43,1
126.0,23,0
126.0,29,0
126.0,34,0
126.0,37,1
