worker,task,answer
1.0,9,0
1.0,20,1
1.0,22,0
1.0,26,0
1.0,30,0
1.0,44,0
1.0,47,0
2.0,3,1
2.0,5,1
2.0,6,0
2.0,12,0
2.0,14,1
2.0,17,0
2.0,18,0
2.0,21,1
2.0,22,0
2.0,25,0
2.0,26,0
2.0,29,1
2.0,31,0
2.0,33,1
2.0,35,1
2.0,36,1
2.0,44,1
2.0,46,1
2.0,47,0
10.0,0,1
10.0,15,1
10.0,16,0
10.0,18,0
10.0,19,0
10.0,38,0
10.0,43,1
10.0,47,1
10.0,49,0
11.0,1,1
11.0,8,1
11.0,10,1
11.0,13,1
11.0,15,1
11.0,49,0
12.0,2,0
12.0,3,1
12.0,8,1
12.0,13,1
12.0,19,0
12.0,28,1
12.0,31,1
12.0,33,1
12.0,38,0
12.0,41,1
12.0,42,0
12.0,44,0
12.0,46,0
15.0,0,1
15.0,10,0
15.0,19,1
15.0,20,0
15.0,23,0
15.0,32,1
15.0,40,1
15.0,46,0
15.0,47,0
15.0,48,0
16.0,7,1
16.0,16,0
16.0,22,0
16.0,23,0
16.0,30,1
16.0,38,0
16.0,40,1
16.0,44,0
16.0,45,0
16.0,48,1
16.0,49,0
20.0,7,1
20.0,11,0
20.0,14,1
20.0,16,1
20.0,18,0
20.0,21,1
20.0,23,1
20.0,26,0
20.0,31,1
20.0,32,1
20.0,37,0
20.0,39,1
20.0,44,1
20.0,45,0
20.0,49,1
27.0,3,0
27.0,5,1
27.0,12,1
27.0,16,0
27.0,21,0
27.0,34,1
27.0,36,1
27.0,43,0
31.0,2,0
31.0,3,1
31.0,11,1
31.0,13,1
31.0,15,0
31.0,17,1
31.0,18,1
31.0,22,1
31.0,33,1
31.0,34,1
31.0,42,1
31.0,46,0
45.0,2,0
45.0,7,1
45.0,14,1
45.0,23,0
45.0,28,0
45.0,29,1
45.0,36,0
55.0,3,1
55.0,13,0
55.0,21,1
55.0,24,1
55.0,26,0
55.0,30,1
55.0,33,0
55.0,44,0
55.0,45,0
55.0,48,0
58.0,2,0
58.0,4,1
58.0,10,1
58.0,15,1
58.0,20,1
58.0,21,0
58.0,24,0
58.0,29,1
58.0,32,1
58.0,38,1
58.0,39,0
58.0,40,0
58.0,45,0
66.0,2,0
66.0,4,0
66.0,6,0
66.0,22,1
66.0,31,1
66.0,34,0
