task,truth
41,0
72,0
124,0
125,0
161,0
176,0
183,0
192,0
284,0
285,0
291,0
308,0
313,0
350,0
438,0
446,0
454,0
471,0
507,0
514,1
521,0
530,0
544,0
557,0
560,0
590,0
606,0
615,0
662,0
716,0
758,0
791,0
802,0
816,0
836,0
837,0
850,0
855,0
860,0
861,0
872,0
900,0
902,0
912,1
919,0
921,0
942,0
943,0
948,0
953,0
955,0
974,1
988,1
1008,0
1029,1
1036,0
1050,0
1071,0
1125,0
1136,0
1158,1
1164,0
1177,0
1188,0
1194,0
1258,0
1271,1
1293,0
1296,0
1378,0
1384,0
1475,0
1511,1
1529,1
1531,1
1543,0
1548,0
1566,0
1595,0
1611,0
1612,0
1668,0
1681,0
1691,1
1697,0
1710,0
1752,0
1781,0
1795,1
1804,0
1822,0
1825,1
1827,0
1830,0
1888,0
1893,0
1895,0
1916,0
1926,1
1948,0
