task,truth
6,0
11,0
16,0
35,0
36,0
42,0
98,0
108,0
195,0
198,0
211,0
227,1
258,0
288,0
312,0
316,1
325,0
327,0
338,0
358,0
359,0
398,0
399,0
402,0
413,0
437,0
457,0
480,0
512,0
553,0
572,0
577,0
580,0
593,0
624,0
634,0
676,0
698,0
703,0
706,0
729,0
848,0
865,0
871,0
956,0
1097,0
1124,0
1155,1
1156,0
1163,0
1179,0
1184,0
1201,0
1205,0
1217,0
1265,1
1303,1
1310,0
1326,0
1332,0
1338,0
1376,0
1392,0
1423,0
1463,1
1473,0
1519,0
1530,0
1578,0
1583,0
1600,0
1603,0
1613,0
1618,0
1623,0
1624,0
1629,0
1645,0
1646,0
1653,0
1661,0
1664,0
1675,0
1680,0
1687,0
1690,0
1716,1
1722,0
1735,0
1741,0
1743,0
1750,0
1785,0
1814,0
1848,0
1904,0
1913,0
1919,0
1924,1
1993,0
