task,truth
18,0
49,0
56,0
65,0
99,0
102,0
116,0
191,0
196,0
222,0
246,0
259,0
274,0
280,0
295,0
303,0
324,0
339,0
342,0
364,0
389,0
403,0
435,1
460,0
487,0
496,0
510,0
564,0
594,0
604,0
632,0
633,0
661,0
678,1
702,0
728,0
735,0
767,0
785,0
840,0
853,0
896,1
909,1
940,0
962,0
998,0
1012,0
1022,0
1067,0
1104,0
1123,0
1135,0
1167,0
1227,0
1244,0
1247,0
1250,0
1302,0
1309,0
1324,0
1354,0
1361,0
1367,0
1411,0
1413,0
1424,0
1480,0
1498,0
1508,0
1516,0
1558,0
1561,0
1579,0
1678,1
1688,0
1726,1
1728,0
1737,0
1764,0
1777,1
1791,1
1802,0
1808,0
1812,0
1824,0
1851,0
1857,1
1866,0
1877,1
1879,1
1889,1
1902,0
1906,0
1915,0
1922,0
1946,0
1959,0
1974,0
1982,0
1997,0
