task,truth
7,0
9,0
17,0
28,0
39,0
52,1
53,0
71,0
133,0
144,1
148,0
172,0
173,0
202,0
243,0
253,0
283,0
293,0
299,1
301,0
333,0
334,0
345,0
355,0
369,0
383,0
396,0
405,1
407,0
412,0
425,0
426,0
429,0
449,0
517,0
522,0
529,0
535,0
546,0
562,0
578,0
610,0
672,0
707,0
784,0
793,0
830,0
843,0
869,0
880,0
908,0
935,0
936,0
952,0
961,0
1030,1
1038,1
1072,0
1102,0
1134,0
1206,0
1207,0
1231,0
1280,0
1315,0
1330,1
1345,0
1359,0
1369,0
1393,0
1394,1
1434,0
1444,1
1471,0
1476,0
1477,0
1482,1
1483,0
1494,0
1512,0
1553,0
1559,0
1564,0
1574,0
1605,0
1606,0
1626,0
1648,0
1672,0
1692,0
1707,0
1718,0
1751,1
1823,1
1832,0
1861,1
1870,0
1939,0
1949,0
1970,1
