task,truth
114,0
127,0
148,0
152,0
153,0
155,0
189,0
232,0
245,0
289,0
291,0
301,0
341,0
410,0
436,0
451,1
474,0
476,0
485,1
506,0
567,0
637,0
699,0
751,0
841,0
853,0
860,0
899,0
901,0
951,0
1003,0
1044,0
1047,0
1069,0
1120,0
1204,0
1223,0
1253,1
1280,0
1314,0
1334,0
1370,0
1371,0
1414,0
1423,0
1465,0
1493,0
1509,0
1555,0
1584,0
1621,0
1627,0
1630,0
1702,0
1742,0
1774,0
1777,1
1790,0
1820,1
1854,0
1871,1
1925,0
1948,0
1961,0
1994,1
1999,1
2007,0
2026,0
2091,0
2101,0
2136,0
2139,0
2148,0
2162,0
2168,0
2199,1
2226,0
2233,0
2288,0
2315,0
2383,0
2404,0
2405,0
2431,1
2449,0
2470,0
2486,0
2507,0
2537,0
2547,0
2568,0
2610,0
2742,0
2765,1
2825,0
2852,0
2906,0
2907,0
2910,0
2912,0
2957,0
2984,1
2987,0
2995,0
2998,1
3002,0
3003,0
3122,0
3153,0
3155,0
3179,0
3285,0
3290,0
3312,1
3389,0
3401,0
3437,0
3441,0
3448,1
3517,1
3540,0
3633,0
3728,0
3757,0
3841,0
3965,1
3982,0
3990,1
4038,0
4040,0
4098,1
4111,0
4126,0
4157,0
4160,1
4174,0
4180,0
4183,0
4196,0
4218,0
4221,0
4317,0
4324,0
4327,0
4344,0
4354,0
4385,0
4410,0
4450,0
4493,1
