task,truth
19,0
70,0
100,1
147,0
193,0
213,0
236,0
253,0
298,0
300,0
339,0
352,0
400,0
434,0
480,0
530,0
542,0
592,0
603,0
616,0
627,0
640,0
682,0
703,0
724,0
742,0
757,0
810,0
843,0
869,0
889,0
891,0
896,1
941,0
942,0
959,0
997,0
1030,1
1037,0
1081,0
1098,0
1103,1
1126,0
1128,0
1161,0
1169,0
1322,0
1387,0
1418,0
1435,0
1451,0
1532,0
1559,0
1566,0
1613,0
1617,0
1625,0
1664,0
1669,0
1691,1
1707,0
1732,0
1776,0
1796,0
1816,0
1826,1
1832,0
1844,0
1880,0
1945,0
1958,0
1964,0
2039,1
2072,0
2088,0
2113,0
2125,0
2166,0
2172,0
2203,0
2211,0
2242,0
2275,0
2310,0
2317,0
2322,0
2336,0
2360,0
2375,0
2388,0
2397,0
2456,0
2520,0
2540,0
2555,0
2576,0
2629,0
2648,0
2660,0
2661,0
2680,1
2743,1
2849,0
2877,0
2902,0
2921,0
2942,0
2953,0
2973,0
3001,0
3030,0
3044,0
3106,0
3118,0
3142,0
3191,0
3203,0
3227,0
3304,0
3319,0
3348,0
3415,0
3436,0
3480,0
3536,1
3663,0
3716,0
3734,0
3758,0
3765,0
3812,0
3831,0
3912,0
3916,0
3985,0
4065,1
4086,0
4162,0
4179,0
4213,0
4238,1
4265,0
4276,0
4379,0
4384,0
4411,0
4423,0
4444,1
4466,0
4472,0
