task,truth
6,0
27,0
29,0
35,0
39,0
49,0
51,0
53,0
58,0
73,0
95,0
101,1
168,1
179,1
201,0
225,0
228,1
230,0
231,0
242,0
252,1
256,0
273,0
297,0
300,0
354,0
362,0
399,0
410,0
418,0
433,0
435,1
451,1
506,0
537,0
600,0
601,0
609,0
619,0
623,0
638,0
654,1
656,0
672,0
696,0
706,0
738,0
748,1
750,1
831,0
849,0
851,0
866,0
885,0
890,0
932,0
933,0
962,0
964,0
970,0
998,0
1019,0
1039,0
1066,0
1079,1
1101,0
1104,0
1113,0
1164,0
1218,0
1236,0
1307,0
1345,0
1386,0
1446,0
1506,0
1560,0
1580,0
1614,0
1640,0
1665,0
1715,1
1726,1
1751,1
1752,0
1779,0
1783,0
1785,0
1826,1
1837,1
1847,0
1868,1
1880,0
1895,0
1907,0
1938,0
1951,0
1979,0
1980,1
1998,0
