task,truth
23,1
36,0
46,0
62,0
114,0
136,0
152,0
199,0
229,0
284,0
302,1
318,0
335,0
371,0
379,0
389,0
397,0
406,0
430,0
438,0
465,0
491,0
569,1
595,0
613,0
667,0
677,0
688,1
693,0
704,0
714,0
830,0
869,0
871,0
887,1
907,0
945,1
950,0
971,0
981,0
1007,0
1017,1
1028,0
1047,0
1052,0
1073,0
1080,0
1119,1
1122,1
1123,0
1125,0
1185,0
1194,0
1210,0
1240,0
1243,0
1261,1
1280,0
1300,1
1301,0
1304,0
1305,0
1314,0
1330,1
1355,0
1370,0
1464,0
1494,0
1495,0
1545,0
1607,0
1610,0
1612,0
1637,0
1658,0
1664,0
1695,0
1697,0
1719,1
1730,0
1733,0
1747,0
1749,0
1759,0
1760,1
1765,0
1794,0
1822,0
1863,0
1878,0
1903,0
1915,0
1926,1
1944,0
1946,0
1949,0
1960,1
1969,0
1985,0
1992,0
