task,truth
5,1
19,0
20,0
32,0
44,0
48,0
59,1
96,0
104,0
113,0
122,0
127,0
157,0
162,0
182,0
234,0
319,0
422,0
434,0
458,0
463,0
470,0
481,0
496,0
565,0
622,0
635,0
648,0
665,0
684,0
721,0
734,0
745,0
758,0
784,0
785,0
792,0
801,0
827,0
828,0
836,0
847,0
865,0
879,0
905,0
914,0
939,0
953,0
1041,0
1092,0
1100,0
1167,0
1179,0
1186,0
1200,0
1215,0
1245,0
1255,0
1289,1
1313,0
1331,0
1338,0
1356,1
1381,0
1390,0
1392,0
1401,0
1407,0
1426,1
1434,0
1437,0
1454,0
1479,0
1489,1
1492,0
1509,0
1522,0
1532,0
1535,0
1538,0
1568,0
1574,0
1652,0
1684,0
1704,0
1708,0
1741,0
1757,0
1793,0
1803,1
1817,0
1834,0
1836,0
1850,0
1851,0
1856,0
1857,1
1881,0
1894,0
1937,0
