task,truth
16,0
83,0
85,0
103,0
126,0
133,0
139,0
159,1
163,0
175,0
178,0
187,0
202,0
207,1
232,0
236,0
240,1
250,0
253,0
279,0
317,0
320,0
323,0
340,0
355,0
373,0
382,0
413,0
425,0
439,0
454,0
464,0
485,1
504,0
512,0
513,0
538,0
614,0
637,0
641,0
649,0
675,0
719,1
739,0
740,0
746,0
796,0
797,0
805,0
832,0
864,0
874,1
877,0
882,0
899,0
900,0
954,0
1054,0
1094,0
1140,0
1144,1
1182,0
1193,0
1197,0
1219,0
1232,0
1234,0
1238,0
1241,0
1252,0
1277,0
1281,0
1302,0
1328,0
1342,0
1360,0
1419,0
1436,0
1448,0
1467,0
1473,0
1483,0
1502,0
1541,0
1552,0
1613,0
1653,0
1657,0
1661,0
1667,0
1675,0
1688,0
1692,0
1694,0
1705,0
1716,1
1723,0
1892,0
1920,0
1956,0
