task,truth
6,0
13,1
49,0
151,0
163,0
173,0
208,0
213,0
244,0
246,0
253,0
276,1
309,0
333,0
337,0
387,1
389,0
420,0
467,0
472,0
499,0
524,0
555,0
565,0
579,0
592,0
625,0
672,0
737,0
755,0
762,1
802,0
819,0
831,0
834,0
876,0
900,0
948,0
950,0
971,0
978,0
989,0
1002,0
1022,0
1025,0
1053,0
1056,0
1071,0
1075,0
1080,0
1092,0
1110,0
1115,1
1151,0
1158,1
1181,0
1182,0
1226,0
1230,0
1231,0
1265,1
1279,0
1283,0
1350,0
1379,0
1436,0
1441,0
1456,0
1465,0
1469,1
1471,0
1472,0
1484,0
1492,0
1502,0
1535,0
1539,0
1586,0
1610,0
1615,0
1655,1
1660,0
1667,0
1678,1
1710,0
1724,0
1755,0
1768,0
1785,0
1820,1
1822,0
1853,0
1861,1
1881,0
1899,0
1932,0
1951,0
1956,0
1966,0
1988,0
