task,truth
12,0
35,0
41,0
46,0
48,0
59,1
104,0
123,1
127,0
137,0
139,0
190,0
200,0
211,0
248,1
266,0
286,1
312,0
336,0
364,0
378,0
419,0
426,0
437,0
457,0
482,1
489,0
510,0
516,0
546,0
552,0
576,0
590,0
594,0
636,0
644,0
655,0
659,0
685,1
688,1
692,0
701,0
716,0
717,0
726,0
739,0
823,0
838,0
853,0
878,0
906,0
932,0
937,0
940,0
983,0
1001,0
1009,0
1063,1
1122,1
1171,0
1172,0
1183,0
1188,0
1191,0
1203,1
1232,0
1247,0
1263,1
1270,0
1276,0
1289,1
1310,0
1415,0
1421,0
1463,1
1565,0
1597,0
1609,0
1677,0
1680,0
1690,0
1692,0
1726,1
1733,0
1747,0
1770,0
1786,0
1795,1
1798,0
1810,0
1836,0
1882,0
1883,0
1893,0
1905,1
1915,0
1926,1
1928,0
1961,0
1974,0
