task,truth
15,0
29,0
31,0
32,0
43,0
69,0
88,0
90,0
109,0
113,0
141,0
148,0
185,0
233,1
234,0
259,0
275,0
308,0
320,0
350,0
358,0
379,0
425,0
463,0
465,0
478,0
494,0
521,0
533,0
542,0
554,0
557,0
582,0
586,1
620,0
628,0
631,0
632,0
634,0
640,0
643,0
677,0
699,0
700,0
734,0
750,1
771,0
786,0
813,0
821,1
827,0
829,0
835,0
855,0
909,1
931,0
958,0
963,0
981,0
1010,0
1041,0
1094,0
1154,0
1164,0
1201,0
1233,0
1243,0
1249,0
1312,0
1316,0
1324,0
1348,0
1351,0
1393,0
1412,1
1458,0
1464,0
1503,0
1550,0
1574,0
1601,1
1614,0
1708,0
1711,0
1713,1
1714,0
1761,0
1813,0
1819,0
1846,0
1852,0
1896,1
1910,0
1916,0
1941,0
1975,0
1978,0
1981,0
1990,0
1999,1
