task,truth
5,1
17,0
20,0
21,0
57,1
83,0
89,0
94,0
112,0
138,0
160,0
170,0
225,0
249,0
270,0
271,0
282,0
296,0
322,0
348,0
351,0
386,0
432,0
492,0
513,0
517,0
523,0
527,0
534,0
607,0
646,0
687,1
689,0
715,0
747,0
781,0
796,0
811,0
837,0
861,0
866,0
880,0
881,0
912,1
914,0
935,0
942,0
944,0
947,0
969,0
975,0
1004,1
1024,0
1026,0
1054,0
1169,0
1196,0
1224,0
1238,0
1245,0
1262,0
1264,0
1304,0
1353,1
1365,0
1370,0
1383,0
1385,0
1400,0
1410,0
1422,0
1447,0
1454,0
1481,1
1506,0
1516,0
1519,0
1532,0
1545,0
1546,1
1575,0
1582,0
1631,1
1632,1
1645,0
1654,0
1693,0
1696,0
1716,1
1729,1
1738,0
1774,0
1791,1
1897,0
1902,0
1912,0
1948,0
1954,0
1959,0
1984,0
