task,truth
18,0
26,0
68,0
102,0
169,0
183,0
188,1
205,0
216,0
221,0
252,1
260,0
265,0
291,0
325,0
338,0
363,0
374,0
376,0
422,0
428,0
435,1
477,0
496,0
500,0
525,0
540,0
573,0
585,0
602,0
605,0
609,0
610,0
617,0
660,0
742,0
744,1
758,0
760,0
788,0
800,0
816,0
848,0
860,0
884,0
905,0
917,0
927,0
952,0
959,0
986,0
993,0
995,0
998,0
1047,0
1069,0
1076,0
1114,0
1134,0
1161,0
1162,0
1223,0
1248,1
1259,0
1307,0
1319,1
1320,0
1326,0
1342,0
1420,0
1437,0
1448,0
1457,0
1483,0
1491,1
1514,0
1559,0
1569,0
1620,0
1662,1
1673,0
1703,0
1704,0
1722,0
1744,0
1757,0
1811,1
1812,0
1824,0
1840,0
1855,0
1888,0
1904,0
1922,0
1929,0
1938,0
1942,0
1955,0
1996,0
1998,0
