task,truth
36,0
37,0
65,0
66,0
153,0
162,0
167,0
178,0
184,0
192,0
222,0
226,0
231,0
237,0
257,1
264,0
319,0
341,0
417,0
450,0
490,0
507,0
536,0
599,1
626,0
635,0
637,0
673,0
707,0
719,1
754,1
759,0
780,0
806,0
815,1
817,1
824,0
826,0
869,0
883,0
902,0
934,0
961,0
980,0
982,0
1013,1
1017,1
1031,0
1036,0
1040,1
1084,0
1107,0
1120,0
1130,0
1141,0
1148,0
1170,1
1202,0
1205,0
1212,0
1228,0
1234,0
1241,0
1251,0
1288,0
1294,1
1309,0
1322,0
1335,0
1346,0
1371,0
1374,0
1381,0
1416,0
1466,0
1485,0
1523,0
1527,0
1570,0
1618,0
1649,0
1650,0
1694,0
1706,0
1735,0
1756,0
1789,1
1796,0
1809,0
1880,0
1890,0
1891,0
1913,0
1920,0
1930,0
1940,0
1964,0
1968,0
1970,1
1986,0
