task,truth
57,1
92,0
94,0
117,1
132,0
172,0
192,0
199,0
218,0
223,0
233,1
263,0
270,0
274,0
280,0
287,0
314,0
321,1
331,0
364,0
372,0
380,0
437,0
453,0
466,0
483,0
484,0
514,1
545,0
555,0
557,0
588,0
677,0
681,0
700,0
704,0
730,0
754,1
764,0
765,0
773,0
775,1
778,0
801,0
861,0
949,0
957,0
967,0
977,0
998,0
1009,0
1048,0
1075,0
1101,0
1102,0
1122,1
1129,0
1200,0
1209,1
1242,0
1266,1
1292,0
1308,0
1320,0
1326,0
1347,0
1359,0
1371,0
1407,0
1412,1
1426,1
1446,0
1447,0
1481,1
1483,0
1489,1
1495,0
1498,0
1502,0
1521,0
1528,0
1651,0
1666,0
1696,0
1734,0
1742,0
1748,0
1755,0
1804,0
1820,1
1842,0
1853,0
1862,0
1869,0
1888,0
1922,0
1942,0
1953,1
1982,0
1988,0
