task,truth
7,0
18,0
27,0
30,0
32,0
41,0
53,0
64,0
67,0
105,0
109,0
113,0
125,0
136,0
155,0
180,0
240,1
251,0
253,0
275,0
278,0
293,0
299,1
322,0
326,0
356,0
403,0
442,0
445,0
491,0
578,0
609,0
654,1
664,0
668,0
673,0
713,1
750,1
777,0
786,0
788,0
803,0
804,0
857,0
868,0
883,0
906,0
924,0
931,0
954,0
972,0
984,0
989,0
1013,1
1039,0
1079,1
1126,0
1137,0
1150,0
1193,0
1196,0
1230,0
1234,0
1281,0
1282,1
1287,0
1309,0
1323,0
1362,0
1379,0
1383,0
1387,0
1411,0
1427,0
1450,0
1459,0
1460,0
1493,0
1525,0
1555,0
1563,0
1564,0
1591,0
1599,0
1606,0
1639,0
1665,0
1707,0
1712,0
1749,0
1770,0
1788,0
1855,0
1875,1
1877,1
1896,1
1897,0
1899,0
1916,0
1931,0
