task,truth
1,1
5,1
9,0
28,0
35,0
69,0
73,0
78,1
135,1
145,0
177,1
184,0
208,0
224,0
228,1
235,0
261,0
277,0
319,0
366,0
371,0
382,0
385,0
393,0
429,0
446,0
447,0
457,0
459,1
475,0
486,0
500,0
529,0
541,0
547,1
548,0
566,0
573,0
577,0
583,0
593,0
604,0
639,0
640,0
644,0
647,0
655,0
705,0
726,0
728,0
755,0
846,0
849,0
854,0
877,0
884,0
885,0
918,0
960,0
982,0
985,1
991,0
1022,0
1026,0
1040,1
1060,0
1065,0
1084,0
1105,0
1118,0
1139,0
1231,0
1251,0
1257,1
1286,1
1311,0
1358,0
1365,0
1397,0
1421,0
1452,1
1457,0
1543,0
1561,0
1562,0
1587,0
1608,0
1642,0
1644,0
1656,0
1664,0
1688,0
1753,0
1754,1
1772,0
1779,0
1783,0
1905,1
1920,0
1997,0
