task,truth
10,0
12,0
13,1
39,0
48,0
65,0
86,0
87,0
138,0
188,1
197,0
201,0
221,0
236,0
238,0
248,1
328,0
347,0
351,0
352,0
358,0
378,0
394,0
414,0
423,0
426,0
433,0
454,0
492,0
558,0
575,0
592,0
594,0
597,0
607,0
624,0
628,0
657,0
734,0
735,0
749,1
752,0
769,0
781,0
784,0
814,1
835,0
853,0
863,0
867,1
891,0
893,0
921,0
935,0
941,0
942,0
959,0
974,1
976,0
1002,0
1012,0
1033,0
1061,1
1071,0
1094,0
1100,0
1138,0
1175,1
1195,0
1213,0
1239,0
1338,0
1354,0
1423,0
1469,1
1477,0
1496,1
1505,0
1515,0
1523,0
1548,0
1559,0
1580,0
1607,0
1635,0
1638,0
1669,0
1722,0
1723,0
1759,0
1805,0
1829,0
1832,0
1909,0
1940,0
1955,0
1959,0
1960,1
1969,0
1998,0
