worker,task,answer
1.0,1,0
1.0,3,0
1.0,4,0
1.0,5,0
1.0,8,1
1.0,17,0
1.0,22,1
1.0,34,1
1.0,36,0
1.0,39,1
1.0,42,0
1.0,43,0
1.0,44,0
1.0,45,1
1.0,46,1
1.0,47,0
6.0,0,0
6.0,7,1
6.0,8,0
6.0,11,1
6.0,12,0
6.0,13,0
6.0,14,0
6.0,15,1
6.0,18,0
6.0,20,1
6.0,34,0
6.0,42,1
6.0,49,0
7.0,2,0
7.0,3,0
7.0,4,0
7.0,6,0
7.0,7,0
7.0,10,1
7.0,19,1
7.0,21,1
7.0,22,1
7.0,31,0
7.0,32,0
7.0,36,1
7.0,44,1
7.0,45,0
12.0,1,1
12.0,3,1
12.0,7,0
12.0,8,1
12.0,11,1
12.0,12,0
12.0,14,0
12.0,15,1
12.0,16,0
12.0,19,1
12.0,20,0
12.0,25,0
12.0,26,0
12.0,27,1
12.0,28,1
12.0,32,0
12.0,33,0
12.0,36,1
12.0,40,0
12.0,41,0
12.0,49,1
14.0,0,1
14.0,1,0
14.0,2,1
14.0,6,0
14.0,8,0
14.0,17,0
14.0,21,0
14.0,25,0
14.0,29,1
14.0,30,0
14.0,31,0
14.0,34,1
14.0,47,1
14.0,49,0
22.0,8,0
22.0,11,0
22.0,14,0
22.0,17,0
22.0,19,1
22.0,25,1
22.0,26,0
22.0,27,1
22.0,28,1
22.0,29,1
22.0,30,1
22.0,32,0
22.0,33,1
22.0,36,1
22.0,39,1
22.0,40,0
22.0,44,0
22.0,45,0
24.0,2,0
24.0,9,1
24.0,10,1
24.0,11,1
24.0,12,0
24.0,14,0
24.0,16,1
24.0,19,1
24.0,21,0
24.0,26,0
24.0,27,0
24.0,38,1
24.0,49,0
25.0,3,0
25.0,4,1
25.0,5,0
25.0,6,0
25.0,7,0
25.0,8,0
25.0,15,1
25.0,17,0
25.0,19,1
25.0,20,0
25.0,21,0
25.0,26,1
25.0,29,1
25.0,33,0
25.0,34,0
25.0,40,1
25.0,44,1
25.0,46,0
25.0,48,1
30.0,1,0
30.0,3,0
30.0,4,0
30.0,5,1
30.0,7,0
30.0,10,0
30.0,13,1
30.0,14,0
30.0,17,0
30.0,18,0
30.0,19,0
30.0,20,1
30.0,23,0
30.0,24,0
30.0,25,0
30.0,27,1
30.0,29,0
30.0,35,1
30.0,39,1
30.0,41,0
30.0,44,0
30.0,46,1
35.0,2,1
35.0,8,0
35.0,9,0
35.0,13,1
35.0,16,1
35.0,19,0
35.0,20,1
35.0,21,0
35.0,23,1
35.0,25,0
35.0,27,0
35.0,28,1
35.0,31,1
35.0,33,1
35.0,34,1
35.0,36,0
35.0,38,1
35.0,40,1
35.0,44,0
35.0,49,0
37.0,0,1
37.0,3,1
37.0,5,0
37.0,6,1
37.0,17,0
37.0,18,1
37.0,19,1
37.0,20,0
37.0,23,0
37.0,32,1
37.0,33,1
37.0,34,1
37.0,36,1
37.0,39,1
37.0,45,1
38.0,0,1
38.0,1,1
38.0,2,1
38.0,9,0
38.0,11,0
38.0,12,1
38.0,19,0
38.0,20,1
38.0,26,1
38.0,27,0
38.0,28,1
38.0,29,1
38.0,30,0
38.0,31,1
38.0,34,1
38.0,38,1
38.0,41,0
38.0,44,1
38.0,45,1
38.0,46,0
45.0,1,1
45.0,7,0
45.0,9,0
45.0,14,1
45.0,15,1
45.0,16,1
45.0,21,1
45.0,30,0
45.0,33,1
45.0,34,1
45.0,40,1
45.0,45,1
45.0,48,1
52.0,1,0
52.0,2,0
52.0,6,1
52.0,10,0
52.0,15,0
52.0,21,1
52.0,25,1
52.0,26,0
52.0,33,0
52.0,39,1
52.0,40,0
52.0,43,0
52.0,49,0
55.0,11,1
55.0,12,0
55.0,13,1
55.0,14,1
55.0,17,0
55.0,22,1
55.0,23,0
55.0,24,0
55.0,25,1
55.0,27,0
55.0,31,0
55.0,39,1
55.0,41,0
55.0,44,0
55.0,45,1
56.0,0,0
56.0,3,1
56.0,5,0
56.0,7,0
56.0,9,1
56.0,13,0
56.0,14,0
56.0,16,1
56.0,19,1
56.0,23,1
56.0,26,1
56.0,29,0
56.0,30,0
56.0,31,0
56.0,34,0
56.0,39,0
56.0,41,1
56.0,44,0
56.0,45,0
56.0,47,1
57.0,0,0
57.0,4,1
57.0,6,1
57.0,10,0
57.0,11,0
57.0,14,1
57.0,18,0
57.0,21,1
57.0,26,0
57.0,27,1
57.0,34,1
57.0,37,0
57.0,38,0
57.0,41,0
57.0,42,0
57.0,44,0
57.0,47,0
58.0,0,1
58.0,3,1
58.0,6,0
58.0,10,1
58.0,11,1
58.0,21,0
58.0,27,0
58.0,28,1
58.0,30,1
58.0,31,1
58.0,33,1
58.0,38,1
58.0,40,0
58.0,45,0
58.0,46,0
58.0,47,0
58.0,48,1
63.0,5,0
63.0,8,1
63.0,12,1
63.0,16,1
63.0,17,1
63.0,21,0
63.0,22,1
63.0,26,0
63.0,29,1
63.0,36,1
63.0,38,1
63.0,39,1
63.0,41,0
63.0,44,0
63.0,47,1
63.0,48,1
63.0,49,0
67.0,0,0
67.0,4,0
67.0,5,1
67.0,9,0
67.0,10,1
67.0,14,0
67.0,16,0
67.0,32,0
67.0,33,0
67.0,40,1
67.0,43,1
73.0,6,1
73.0,11,1
73.0,14,0
73.0,15,1
73.0,20,0
73.0,26,1
73.0,37,0
77.0,1,0
77.0,2,1
77.0,3,0
77.0,5,0
77.0,7,1
77.0,9,1
77.0,11,0
77.0,12,1
77.0,17,1
77.0,18,0
77.0,27,0
77.0,30,1
77.0,33,1
77.0,34,0
77.0,35,1
77.0,38,0
77.0,43,0
77.0,48,0
79.0,10,1
79.0,12,1
79.0,15,0
79.0,17,0
79.0,20,1
79.0,24,0
79.0,26,1
79.0,30,0
79.0,39,1
79.0,42,1
79.0,43,1
79.0,46,1
79.0,47,1
79.0,49,0
80.0,0,1
80.0,1,0
80.0,4,1
80.0,5,1
80.0,6,0
80.0,7,0
80.0,18,1
80.0,19,1
80.0,23,1
80.0,25,0
80.0,30,1
80.0,34,1
80.0,36,1
80.0,40,1
80.0,44,1
80.0,45,1
80.0,48,1
83.0,3,1
83.0,10,0
83.0,12,0
83.0,17,1
83.0,23,0
83.0,25,1
83.0,34,0
83.0,35,1
83.0,41,1
87.0,1,1
87.0,10,1
87.0,15,1
87.0,23,0
87.0,25,0
87.0,26,1
87.0,28,1
87.0,29,1
87.0,32,1
87.0,33,1
87.0,34,0
87.0,36,0
87.0,41,1
87.0,44,1
87.0,46,0
97.0,0,1
97.0,1,0
97.0,2,1
97.0,4,1
97.0,16,1
97.0,17,1
97.0,18,0
97.0,19,0
97.0,23,1
97.0,35,1
97.0,36,0
97.0,37,1
97.0,38,1
97.0,41,0
97.0,45,1
97.0,47,0
97.0,48,1
101.0,9,0
101.0,13,1
101.0,14,0
101.0,15,0
101.0,19,0
101.0,20,0
101.0,25,0
101.0,27,0
101.0,28,1
101.0,29,1
101.0,35,1
101.0,40,0
101.0,41,0
101.0,47,1
102.0,1,1
102.0,5,1
102.0,7,1
102.0,10,1
102.0,13,1
102.0,23,1
102.0,26,0
102.0,37,0
102.0,45,0
104.0,6,1
104.0,8,0
104.0,11,0
104.0,21,0
104.0,22,1
104.0,25,0
104.0,27,1
104.0,28,0
104.0,30,0
104.0,42,1
104.0,44,1
104.0,47,1
106.0,3,0
106.0,4,0
106.0,5,0
106.0,7,1
106.0,9,1
106.0,13,0
106.0,14,1
106.0,15,1
106.0,19,0
106.0,28,1
106.0,29,1
106.0,33,0
106.0,35,0
106.0,40,1
106.0,46,0
107.0,3,0
107.0,6,1
107.0,12,1
107.0,15,1
107.0,16,0
107.0,29,0
107.0,30,0
107.0,32,1
107.0,42,0
107.0,43,1
107.0,46,1
107.0,47,0
108.0,5,0
108.0,6,0
108.0,7,0
108.0,9,1
108.0,10,1
108.0,15,1
108.0,16,1
108.0,17,0
108.0,18,0
108.0,25,1
108.0,27,1
108.0,28,1
108.0,34,0
108.0,42,0
108.0,44,0
108.0,46,1
110.0,1,0
110.0,2,1
110.0,3,0
110.0,9,0
110.0,11,0
110.0,18,0
110.0,28,0
110.0,33,1
110.0,34,0
110.0,35,0
110.0,36,1
110.0,41,0
110.0,43,1
110.0,44,0
110.0,45,0
112.0,7,0
112.0,8,0
112.0,10,0
112.0,17,0
112.0,18,1
112.0,20,1
112.0,22,1
112.0,28,1
112.0,32,1
112.0,34,1
112.0,35,1
112.0,36,1
112.0,39,0
112.0,40,1
112.0,44,0
112.0,49,0
115.0,3,0
115.0,5,0
115.0,7,1
115.0,9,0
115.0,11,1
115.0,12,0
115.0,23,0
115.0,24,1
115.0,25,0
115.0,30,0
115.0,31,1
115.0,32,0
115.0,37,0
115.0,49,0
120.0,1,0
120.0,4,1
120.0,6,0
120.0,8,0
120.0,12,1
120.0,17,0
120.0,19,1
120.0,22,1
120.0,25,0
120.0,29,1
120.0,31,1
120.0,32,1
120.0,35,1
120.0,39,1
120.0,41,0
122.0,1,0
122.0,2,1
122.0,3,0
122.0,4,0
122.0,17,0
122.0,18,1
122.0,19,1
122.0,20,1
122.0,21,0
122.0,23,1
122.0,29,1
122.0,34,0
122.0,35,0
122.0,37,0
122.0,43,1
123.0,0,0
123.0,3,1
123.0,10,1
123.0,11,0
123.0,14,1
123.0,17,0
123.0,20,1
123.0,33,0
123.0,34,1
123.0,38,1
123.0,40,1
123.0,46,1
123.0,49,0
131.0,0,0
131.0,2,1
131.0,6,1
131.0,7,1
131.0,8,1
131.0,9,0
131.0,10,0
131.0,13,1
131.0,16,0
131.0,17,1
131.0,19,0
131.0,21,1
131.0,23,0
131.0,25,0
131.0,30,1
131.0,35,0
131.0,36,0
131.0,37,1
131.0,39,1
131.0,47,1
135.0,1,0
135.0,13,0
135.0,17,0
135.0,19,1
135.0,21,1
135.0,22,1
135.0,30,1
135.0,35,0
135.0,38,0
135.0,39,1
136.0,6,0
136.0,7,0
136.0,16,1
136.0,25,0
136.0,26,1
136.0,27,0
136.0,32,1
136.0,37,0
136.0,41,1
136.0,44,1
136.0,45,1
136.0,47,1
137.0,2,0
137.0,3,0
137.0,8,1
137.0,11,0
137.0,12,0
137.0,13,1
137.0,14,0
137.0,16,0
137.0,25,0
137.0,26,1
137.0,27,0
137.0,28,0
137.0,30,0
137.0,31,1
137.0,33,0
137.0,36,1
137.0,44,1
138.0,3,1
138.0,4,1
138.0,6,1
138.0,8,0
138.0,10,1
138.0,12,1
138.0,17,0
138.0,21,1
138.0,27,1
138.0,33,1
138.0,35,1
138.0,40,0
138.0,43,0
138.0,44,1
138.0,47,0
139.0,2,1
139.0,4,1
139.0,6,1
139.0,8,0
139.0,11,1
139.0,14,1
139.0,19,0
139.0,22,1
139.0,24,1
139.0,26,1
139.0,34,1
139.0,42,1
139.0,47,0
139.0,48,0
139.0,49,0
142.0,6,0
142.0,7,0
142.0,8,0
142.0,10,0
142.0,17,1
142.0,18,1
142.0,23,1
142.0,29,0
142.0,31,0
142.0,32,0
142.0,34,1
142.0,37,0
142.0,45,1
144.0,4,1
144.0,9,0
144.0,11,1
144.0,12,1
144.0,19,1
144.0,22,1
144.0,23,0
144.0,29,1
144.0,30,0
144.0,34,1
144.0,38,1
144.0,39,1
144.0,45,1
144.0,48,1
146.0,3,0
146.0,4,1
146.0,5,1
146.0,8,0
146.0,9,1
146.0,11,0
146.0,12,1
146.0,13,0
146.0,14,0
146.0,20,0
146.0,21,0
146.0,25,0
146.0,26,0
146.0,29,0
146.0,35,1
146.0,39,1
146.0,41,1
146.0,44,1
146.0,46,0
149.0,2,1
149.0,10,1
149.0,12,0
149.0,18,1
149.0,20,0
149.0,22,1
149.0,25,0
149.0,31,0
149.0,32,0
149.0,37,0
149.0,40,1
149.0,41,0
149.0,42,1
149.0,45,1
149.0,46,1
149.0,48,1
