worker,task,answer
5.0,3,1
5.0,4,1
5.0,6,1
5.0,11,1
5.0,12,1
5.0,13,1
5.0,14,0
5.0,17,0
5.0,20,0
5.0,28,1
5.0,41,0
5.0,44,1
5.0,48,0
6.0,4,1
6.0,23,0
6.0,30,0
6.0,34,1
6.0,35,0
6.0,36,0
6.0,40,0
6.0,45,1
6.0,47,0
8.0,2,1
8.0,3,1
8.0,11,0
8.0,12,0
8.0,20,0
8.0,32,0
8.0,37,0
8.0,39,1
8.0,41,1
8.0,42,1
8.0,43,0
11.0,1,0
11.0,4,0
11.0,6,1
11.0,12,1
11.0,15,1
11.0,16,0
11.0,17,0
11.0,19,0
11.0,26,1
11.0,28,0
11.0,34,1
11.0,38,1
11.0,43,1
11.0,44,1
15.0,1,0
15.0,3,0
15.0,5,0
15.0,6,0
15.0,13,0
15.0,18,0
15.0,27,0
15.0,29,0
15.0,32,1
15.0,34,0
15.0,36,0
15.0,41,1
15.0,42,0
15.0,43,1
15.0,45,0
24.0,13,0
24.0,15,1
24.0,17,0
24.0,22,0
24.0,23,0
24.0,33,0
24.0,38,0
24.0,40,0
24.0,41,0
24.0,43,0
24.0,46,1
35.0,2,1
35.0,34,1
35.0,41,0
35.0,42,1
35.0,43,1
35.0,47,0
35.0,49,1
36.0,4,0
36.0,8,0
36.0,10,1
36.0,20,1
36.0,27,1
36.0,35,0
36.0,36,0
36.0,38,1
36.0,39,0
36.0,47,1
43.0,1,0
43.0,8,0
43.0,11,1
43.0,16,0
43.0,17,1
43.0,28,0
43.0,29,0
43.0,30,1
43.0,31,1
43.0,34,1
43.0,37,1
44.0,10,1
44.0,13,0
44.0,16,1
44.0,20,1
44.0,23,1
44.0,26,0
44.0,29,0
44.0,30,1
44.0,31,1
44.0,32,0
44.0,49,0
54.0,2,0
54.0,12,0
54.0,21,0
54.0,24,1
54.0,36,1
54.0,37,1
54.0,43,1
54.0,46,0
58.0,11,1
58.0,16,1
58.0,19,0
58.0,28,1
58.0,30,0
58.0,36,0
58.0,40,0
58.0,41,1
58.0,42,0
60.0,2,1
60.0,6,1
60.0,32,1
63.0,1,1
63.0,12,1
63.0,19,0
63.0,25,1
63.0,29,1
63.0,33,0
63.0,37,1
63.0,41,1
63.0,43,0
63.0,46,1
63.0,47,0
71.0,2,0
71.0,4,1
71.0,11,1
71.0,14,1
71.0,18,1
71.0,25,0
71.0,26,0
71.0,34,0
77.0,2,0
77.0,4,1
77.0,5,0
77.0,18,1
77.0,19,1
77.0,21,0
77.0,22,0
77.0,32,1
77.0,45,1
77.0,49,1
80.0,4,1
80.0,7,1
80.0,10,1
80.0,18,1
80.0,21,1
80.0,24,1
80.0,25,0
80.0,32,1
80.0,37,0
80.0,41,0
80.0,43,0
91.0,3,1
91.0,4,1
91.0,6,0
91.0,9,0
91.0,17,0
91.0,24,1
91.0,27,0
91.0,28,1
91.0,33,0
91.0,40,1
91.0,45,1
91.0,47,0
92.0,0,1
92.0,9,0
92.0,12,0
92.0,16,0
92.0,18,1
92.0,20,1
92.0,24,1
92.0,33,0
92.0,41,0
92.0,43,1
92.0,47,0
93.0,0,0
93.0,2,1
93.0,10,0
93.0,18,1
93.0,33,0
93.0,47,0
94.0,0,0
94.0,3,0
94.0,15,0
94.0,16,1
94.0,23,0
94.0,25,0
94.0,40,1
94.0,41,0
94.0,42,0
94.0,43,0
94.0,48,0
100.0,9,0
100.0,15,0
100.0,16,1
100.0,21,1
100.0,26,1
100.0,27,0
100.0,33,0
100.0,40,0
100.0,41,1
100.0,44,0
100.0,49,0
104.0,1,0
104.0,3,1
104.0,6,0
104.0,12,0
104.0,19,1
104.0,27,0
104.0,29,1
104.0,37,0
104.0,46,0
104.0,49,1
107.0,2,0
107.0,7,1
107.0,12,1
107.0,16,1
107.0,17,1
107.0,29,0
107.0,30,1
107.0,31,0
107.0,32,0
107.0,33,0
107.0,41,0
108.0,21,1
108.0,24,1
108.0,44,1
108.0,48,1
118.0,1,0
118.0,12,0
118.0,17,1
118.0,21,1
118.0,23,0
118.0,30,0
118.0,38,1
118.0,41,0
128.0,2,1
128.0,5,1
128.0,7,1
128.0,9,0
128.0,21,1
128.0,23,1
128.0,27,1
128.0,28,1
128.0,35,0
128.0,43,0
128.0,47,0
132.0,0,1
132.0,2,1
132.0,14,0
132.0,17,1
132.0,22,1
132.0,27,1
132.0,33,0
132.0,43,0
132.0,48,0
137.0,7,0
137.0,15,0
137.0,16,1
137.0,26,1
137.0,28,1
137.0,29,0
137.0,39,1
137.0,41,0
137.0,43,0
137.0,44,1
137.0,47,0
138.0,1,0
138.0,14,1
138.0,15,0
138.0,18,0
138.0,19,1
138.0,23,0
138.0,28,0
138.0,29,1
138.0,32,1
138.0,40,1
138.0,41,0
138.0,48,0
139.0,4,1
139.0,8,1
139.0,15,0
139.0,19,0
139.0,22,1
139.0,27,0
139.0,32,1
139.0,45,1
139.0,48,1
142.0,14,1
142.0,18,0
142.0,25,0
142.0,31,1
142.0,40,0
142.0,42,1
142.0,43,0
142.0,47,1
155.0,1,0
155.0,4,0
155.0,7,1
155.0,20,1
155.0,24,1
155.0,25,1
155.0,30,1
155.0,31,0
155.0,38,1
155.0,41,0
155.0,48,1
157.0,2,0
157.0,15,0
157.0,16,0
157.0,22,1
157.0,30,0
157.0,35,1
157.0,36,0
157.0,37,0
157.0,41,0
157.0,42,0
157.0,43,0
158.0,5,1
158.0,7,1
158.0,19,1
158.0,21,1
158.0,25,0
158.0,29,0
158.0,32,1
158.0,36,0
158.0,41,0
160.0,0,1
160.0,7,0
160.0,11,1
160.0,13,1
