worker,task,answer
2.0,8,0
2.0,9,1
2.0,14,1
2.0,16,0
2.0,20,1
2.0,21,1
2.0,23,1
2.0,27,0
2.0,49,0
4.0,3,1
4.0,7,1
4.0,12,0
4.0,17,1
4.0,21,0
4.0,22,0
4.0,32,1
4.0,44,0
4.0,46,1
4.0,47,0
16.0,2,1
16.0,3,1
16.0,7,1
16.0,9,1
16.0,12,0
16.0,13,1
16.0,18,1
16.0,19,1
16.0,21,1
16.0,23,1
16.0,32,0
16.0,36,1
16.0,46,1
20.0,4,1
20.0,9,0
20.0,15,0
20.0,16,0
20.0,18,0
20.0,23,1
20.0,26,0
20.0,41,0
20.0,42,0
20.0,44,0
33.0,2,1
33.0,10,0
33.0,15,0
33.0,19,0
33.0,25,0
33.0,44,0
33.0,47,1
35.0,5,1
35.0,7,0
35.0,9,1
35.0,15,0
35.0,21,1
35.0,25,1
35.0,26,0
35.0,27,1
35.0,28,0
35.0,30,1
35.0,33,0
45.0,2,1
45.0,5,0
45.0,8,1
45.0,14,1
45.0,15,1
45.0,21,1
45.0,23,1
45.0,26,0
45.0,37,1
45.0,43,0
45.0,47,1
51.0,1,1
51.0,3,1
51.0,7,1
51.0,10,1
51.0,11,1
51.0,13,0
51.0,14,1
51.0,17,1
51.0,21,1
51.0,24,0
51.0,30,0
51.0,35,1
51.0,44,1
51.0,46,1
52.0,0,1
52.0,3,1
52.0,5,1
52.0,7,1
52.0,9,0
52.0,14,1
52.0,17,0
52.0,19,1
52.0,20,1
52.0,22,0
52.0,24,0
52.0,28,1
52.0,29,0
52.0,34,0
52.0,38,1
52.0,48,0
61.0,10,1
61.0,16,1
61.0,19,0
61.0,45,1
64.0,4,1
64.0,8,1
64.0,19,0
64.0,20,1
64.0,24,0
64.0,28,0
64.0,40,1
64.0,42,0
64.0,45,0
74.0,3,1
74.0,9,0
74.0,11,0
74.0,14,1
74.0,16,1
74.0,20,1
74.0,25,1
74.0,44,0
74.0,47,1
80.0,7,0
80.0,8,1
80.0,9,0
80.0,11,0
80.0,13,1
80.0,14,0
80.0,15,0
80.0,18,1
80.0,19,1
80.0,21,0
80.0,31,0
81.0,1,0
81.0,6,1
81.0,7,0
81.0,8,1
81.0,18,1
81.0,21,1
81.0,30,1
81.0,40,1
81.0,45,1
86.0,4,0
86.0,7,1
86.0,29,0
86.0,31,1
86.0,35,0
86.0,42,0
86.0,46,1
87.0,3,0
87.0,4,0
87.0,5,1
87.0,15,0
87.0,16,1
87.0,18,1
87.0,25,1
87.0,27,1
87.0,43,1
87.0,49,0
88.0,0,0
88.0,4,1
88.0,16,1
88.0,17,0
88.0,18,1
88.0,26,0
88.0,28,1
88.0,44,1
88.0,46,0
88.0,47,0
90.0,0,0
90.0,7,0
90.0,12,1
90.0,13,1
90.0,15,0
90.0,27,1
90.0,30,0
90.0,31,0
90.0,34,0
90.0,42,0
90.0,44,0
90.0,47,1
95.0,1,1
95.0,11,1
95.0,13,1
95.0,16,1
95.0,21,0
95.0,27,1
95.0,28,1
95.0,34,0
95.0,40,0
95.0,44,1
95.0,45,0
95.0,47,0
103.0,2,1
103.0,3,1
103.0,8,0
103.0,19,1
103.0,24,0
103.0,25,1
103.0,33,1
103.0,37,0
103.0,41,1
103.0,42,1
103.0,43,1
103.0,49,0
108.0,0,1
108.0,1,0
108.0,3,0
108.0,9,0
108.0,14,1
108.0,16,0
108.0,17,0
108.0,20,0
108.0,24,1
108.0,27,0
108.0,35,1
108.0,38,1
108.0,42,0
108.0,44,0
111.0,17,0
111.0,34,1
111.0,35,0
111.0,42,1
111.0,47,0
119.0,2,0
119.0,8,1
119.0,9,1
119.0,21,1
119.0,23,0
119.0,27,1
119.0,30,0
119.0,41,1
119.0,45,0
124.0,2,0
124.0,6,0
124.0,10,0
124.0,14,0
124.0,30,1
124.0,33,1
124.0,40,1
124.0,42,1
124.0,43,0
128.0,4,1
128.0,6,0
128.0,12,1
128.0,17,0
128.0,18,1
128.0,21,0
128.0,22,0
128.0,27,1
128.0,30,1
128.0,33,0
128.0,35,0
128.0,37,1
131.0,3,1
131.0,5,0
131.0,11,1
131.0,13,0
131.0,14,1
131.0,21,0
131.0,38,0
131.0,43,0
131.0,46,1
132.0,2,1
132.0,4,0
132.0,14,1
132.0,21,1
132.0,24,1
132.0,26,0
132.0,27,1
132.0,30,0
132.0,34,0
132.0,35,1
132.0,40,0
132.0,46,1
132.0,47,1
135.0,7,1
135.0,14,0
135.0,15,0
135.0,18,1
135.0,22,0
135.0,28,1
135.0,31,0
135.0,34,1
135.0,35,0
135.0,36,1
135.0,37,1
135.0,38,0
135.0,41,0
135.0,42,0
135.0,47,1
135.0,49,1
141.0,12,0
141.0,15,0
141.0,20,0
141.0,21,0
141.0,32,0
141.0,33,0
141.0,39,0
141.0,47,1
142.0,0,0
142.0,1,0
142.0,5,1
142.0,6,0
142.0,10,1
142.0,14,1
142.0,19,1
142.0,21,1
142.0,23,0
142.0,28,0
142.0,30,1
142.0,35,0
142.0,36,1
142.0,44,0
142.0,45,0
145.0,11,1
145.0,12,1
145.0,19,0
145.0,21,1
145.0,25,1
145.0,33,1
