task,truth
33,0
38,0
47,0
48,0
50,0
169,0
183,0
193,0
202,0
241,0
249,0
267,0
274,0
280,0
293,0
305,0
317,0
327,0
333,0
336,0
352,0
374,0
376,0
438,0
443,0
481,0
501,0
567,0
604,0
607,0
660,0
680,0
687,1
724,0
725,0
734,0
743,0
755,0
767,0
779,0
800,0
804,0
828,0
846,0
856,1
893,0
913,0
947,0
973,0
991,0
1006,0
1019,0
1025,0
1081,0
1101,0
1110,0
1126,0
1137,0
1173,1
1202,0
1221,1
1238,0
1245,0
1261,1
1265,1
1279,0
1294,1
1324,0
1330,1
1374,0
1398,0
1400,0
1419,0
1432,0
1482,1
1493,0
1495,0
1497,0
1507,0
1540,0
1592,0
1594,0
1598,0
1613,0
1681,0
1698,0
1702,0
1720,0
1730,0
1754,1
1764,0
1766,0
1769,0
1776,0
1815,0
1830,0
1839,0
1910,0
1950,0
1985,0
