task,truth
6,0
25,0
32,0
54,0
63,0
91,0
113,0
121,0
134,1
136,0
162,0
166,0
282,0
298,0
348,0
354,0
399,0
410,0
417,0
428,0
489,0
504,0
563,1
564,0
568,1
575,0
611,0
616,0
626,0
654,1
659,0
684,0
702,0
729,0
739,0
740,0
769,0
773,0
792,0
797,0
805,0
814,1
852,0
854,0
882,0
953,0
983,0
1018,1
1028,0
1038,1
1046,0
1056,0
1082,0
1090,1
1095,0
1105,0
1119,1
1141,0
1150,0
1176,0
1180,0
1191,0
1196,0
1259,0
1301,0
1303,1
1311,0
1339,0
1360,0
1363,0
1407,0
1411,0
1422,0
1476,0
1519,0
1531,1
1555,0
1563,0
1605,0
1628,0
1695,0
1707,0
1708,0
1731,0
1733,0
1787,0
1794,0
1834,0
1840,0
1849,0
1858,0
1864,0
1898,1
1931,0
1933,0
1943,0
1957,0
1959,0
1962,0
1973,0
