task,truth
83,0
92,0
111,0
112,0
114,0
131,0
152,0
166,0
169,0
260,0
263,0
267,0
295,0
299,1
307,0
318,0
327,0
351,0
353,0
387,1
391,0
408,0
443,0
446,0
448,0
461,0
468,0
497,0
508,0
520,0
525,0
557,0
565,0
623,0
626,0
651,0
670,0
692,0
711,0
716,0
720,0
742,0
748,1
788,0
801,0
823,0
828,0
838,0
842,0
860,0
863,0
882,0
889,0
931,0
941,0
955,0
999,0
1007,0
1021,1
1039,0
1040,1
1053,0
1059,0
1088,0
1096,0
1099,1
1105,0
1123,0
1129,0
1139,0
1145,0
1306,1
1308,0
1325,0
1339,0
1344,0
1392,0
1439,0
1467,0
1482,1
1504,0
1540,0
1546,1
1553,0
1604,0
1619,0
1666,0
1709,0
1721,0
1751,1
1760,1
1771,0
1794,0
1796,0
1818,0
1825,1
1872,0
1891,0
1916,0
1979,0
