task,truth
14,0
31,0
38,0
43,0
50,0
76,1
77,0
85,0
128,0
138,0
155,0
159,1
161,0
188,1
209,0
226,0
247,0
273,0
278,0
279,0
305,0
306,1
342,0
344,0
345,0
346,0
393,0
421,0
430,0
459,1
470,0
492,0
494,0
501,0
537,0
573,0
674,0
681,0
696,0
705,0
746,0
805,0
810,0
857,0
864,0
914,0
920,0
927,0
990,0
1030,1
1037,0
1046,0
1069,0
1093,0
1102,0
1124,0
1132,0
1152,0
1170,1
1186,0
1244,0
1250,0
1273,0
1280,0
1294,1
1309,0
1347,0
1349,0
1370,0
1379,0
1437,0
1446,0
1455,1
1473,0
1478,0
1527,0
1534,0
1559,0
1576,0
1581,0
1606,0
1648,0
1663,0
1679,0
1685,1
1686,0
1704,0
1759,0
1765,0
1784,0
1798,0
1833,0
1838,0
1843,0
1871,1
1903,0
1925,0
1929,0
1970,1
1982,0
