task,truth
27,0
37,0
49,0
55,0
73,0
81,0
96,0
98,0
105,0
107,0
143,0
181,0
199,0
250,0
256,0
270,0
288,0
293,0
337,0
362,0
432,0
471,0
515,0
518,0
528,0
546,0
562,0
568,1
578,0
591,0
596,0
631,0
640,0
641,0
734,0
759,0
790,0
817,1
883,0
893,0
903,0
918,0
922,0
973,0
988,1
1006,0
1061,1
1117,0
1134,0
1153,0
1173,1
1189,0
1207,0
1221,1
1232,0
1248,1
1278,0
1289,1
1303,1
1324,0
1336,0
1340,1
1341,1
1343,0
1348,0
1363,0
1386,0
1393,0
1408,0
1431,0
1449,0
1459,0
1475,0
1500,0
1509,0
1511,1
1522,0
1563,0
1579,0
1600,0
1635,0
1655,1
1693,0
1723,0
1761,0
1767,0
1807,0
1820,1
1824,0
1830,0
1846,0
1873,0
1882,0
1915,0
1938,0
1939,0
1963,0
1977,1
1983,0
1984,0
