task,truth
11,0
60,1
72,0
108,0
118,0
170,0
178,0
213,0
232,0
242,0
251,0
274,0
282,0
284,0
286,1
302,1
303,0
309,0
315,0
323,0
326,0
338,0
369,0
371,0
379,0
383,0
404,0
435,1
480,0
484,0
495,0
534,0
567,0
570,0
572,0
589,1
597,0
608,0
642,0
667,0
688,1
701,0
728,0
754,1
757,0
786,0
844,0
881,0
900,0
904,0
971,0
1009,0
1051,0
1064,0
1065,0
1109,0
1110,0
1130,0
1131,1
1138,0
1147,0
1151,0
1157,0
1181,0
1249,0
1301,0
1335,0
1345,0
1350,0
1358,0
1361,0
1456,0
1460,0
1462,0
1516,0
1518,0
1531,1
1536,0
1537,0
1597,0
1603,0
1605,0
1610,0
1630,0
1645,0
1683,0
1689,0
1694,0
1695,0
1737,0
1774,0
1780,1
1805,0
1809,0
1834,0
1858,0
1919,0
1960,1
1974,0
1995,1
