task,truth
36,0
89,0
102,0
104,0
115,0
121,0
134,1
135,1
147,0
164,0
167,0
175,0
214,1
217,0
257,1
261,0
332,0
370,0
385,0
411,0
439,0
441,1
458,0
465,0
485,1
491,0
526,1
531,0
540,0
551,0
556,0
571,0
577,0
618,0
621,0
624,0
645,0
666,0
687,1
694,0
706,0
707,0
715,0
749,1
768,0
802,0
858,0
866,0
901,0
910,0
924,0
993,0
1052,0
1091,1
1136,0
1198,0
1226,0
1241,0
1254,0
1257,1
1272,0
1305,0
1307,0
1310,0
1317,0
1329,1
1369,0
1380,0
1382,0
1383,0
1398,0
1406,0
1481,1
1533,1
1539,0
1541,0
1552,0
1568,0
1577,0
1617,0
1633,0
1667,0
1678,1
1696,0
1698,0
1712,0
1768,0
1797,0
1806,0
1816,0
1849,0
1851,0
1893,0
1896,1
1897,0
1917,0
1941,0
1943,0
1949,0
1998,0
