task,truth
0,0
17,0
18,0
20,0
62,0
77,0
103,0
114,0
126,0
137,0
160,0
162,0
178,0
227,1
251,0
252,1
282,0
371,0
377,0
382,0
418,0
424,0
452,0
453,0
454,0
455,0
473,0
487,0
491,0
513,0
535,0
557,0
566,0
589,1
590,0
622,0
645,0
647,0
648,0
687,1
722,0
727,0
735,0
763,1
805,0
828,0
832,0
859,0
924,0
936,0
1002,0
1004,1
1016,1
1019,0
1060,0
1065,0
1069,0
1084,0
1098,0
1109,0
1172,0
1174,0
1245,0
1252,0
1267,0
1309,0
1324,0
1335,0
1336,0
1361,0
1371,0
1383,0
1385,0
1421,0
1429,0
1452,1
1453,0
1493,0
1515,0
1535,0
1540,0
1552,0
1620,0
1623,0
1666,0
1682,0
1705,0
1709,0
1777,1
1785,0
1801,0
1802,0
1834,0
1846,0
1917,0
1961,0
1969,0
1980,1
1991,0
1999,1
