task,truth
6,0
51,0
102,0
120,0
123,1
125,0
134,1
151,0
156,0
164,0
205,0
206,0
221,0
233,1
297,0
331,0
352,0
374,0
409,0
414,0
425,0
479,0
512,0
519,0
520,0
595,0
608,0
614,0
644,0
663,0
677,0
691,0
698,0
702,0
742,0
842,0
856,1
858,0
866,0
880,0
882,0
887,1
910,0
941,0
955,0
957,0
969,0
971,0
1000,0
1092,0
1114,0
1134,0
1139,0
1141,0
1199,0
1203,1
1205,0
1213,0
1225,0
1277,0
1299,0
1330,1
1340,1
1343,0
1363,0
1372,0
1410,0
1445,0
1462,0
1473,0
1494,0
1503,0
1504,0
1528,0
1545,0
1558,0
1559,0
1587,0
1588,0
1613,0
1650,0
1652,0
1658,0
1732,0
1758,0
1783,0
1791,1
1793,0
1807,0
1809,0
1828,0
1853,0
1859,0
1910,0
1930,0
1938,0
1948,0
1965,0
1979,0
1995,1
