task,truth
25,0
29,0
30,0
31,0
55,0
64,0
138,0
157,0
193,0
212,0
270,0
276,1
311,0
350,0
367,0
368,1
386,0
396,0
439,0
485,1
489,0
510,0
517,0
539,0
543,0
575,0
587,0
684,0
692,0
699,0
736,0
754,1
760,0
786,0
791,0
799,0
835,0
863,0
883,0
891,0
893,0
894,0
903,0
913,0
931,0
958,0
973,0
976,0
979,0
1039,0
1057,0
1058,0
1080,0
1123,0
1126,0
1151,0
1153,0
1169,0
1219,0
1220,1
1244,0
1261,1
1316,0
1344,0
1408,0
1412,1
1419,0
1425,0
1433,0
1451,0
1486,0
1502,0
1531,1
1548,0
1549,0
1551,0
1555,0
1628,0
1669,0
1683,0
1692,0
1694,0
1701,0
1714,0
1734,0
1779,0
1786,0
1788,0
1812,0
1835,0
1848,0
1854,0
1855,0
1874,0
1880,0
1881,0
1900,0
1922,0
1976,1
1983,0
