task,truth
19,0
23,1
49,0
56,0
57,1
90,0
93,0
147,0
154,0
170,0
198,0
207,1
230,0
235,0
242,0
256,0
262,0
286,1
293,0
301,0
303,0
308,0
340,0
343,0
356,0
369,0
416,0
443,0
464,0
497,0
503,1
522,0
540,0
545,0
546,0
555,0
594,0
596,0
603,0
630,0
646,0
655,0
656,0
706,0
745,0
746,0
817,1
825,0
874,1
890,0
901,0
914,0
917,0
921,0
926,0
949,0
961,0
981,0
998,0
999,0
1041,0
1064,0
1089,0
1094,0
1095,0
1097,0
1160,0
1170,1
1188,0
1274,0
1328,0
1358,0
1390,0
1441,0
1484,0
1499,0
1525,0
1537,0
1566,0
1617,0
1618,0
1641,0
1644,0
1657,0
1659,0
1679,0
1684,0
1767,0
1775,0
1789,1
1824,0
1849,0
1851,0
1865,0
1869,0
1884,0
1906,0
1935,0
1941,0
1992,0
