task,truth
12,0
38,0
39,0
43,0
50,0
79,0
80,1
97,0
99,0
118,0
145,0
174,0
188,1
190,0
211,0
249,0
280,0
290,0
300,0
342,0
381,0
391,0
423,0
438,0
446,0
474,0
505,0
538,0
551,0
552,0
558,0
560,0
561,0
565,0
598,0
611,0
618,0
632,0
637,0
688,1
731,1
738,0
747,0
789,0
793,0
853,0
875,0
905,0
934,0
946,0
952,0
985,1
987,0
1012,0
1014,0
1032,1
1067,0
1120,0
1161,0
1178,0
1223,0
1228,0
1230,0
1239,0
1249,0
1342,0
1352,0
1355,0
1357,0
1382,0
1418,0
1459,0
1465,0
1469,1
1478,0
1521,0
1550,0
1565,0
1572,0
1597,0
1615,0
1629,0
1633,0
1660,0
1674,0
1675,0
1690,0
1693,0
1763,0
1781,0
1795,1
1800,0
1805,0
1816,0
1826,1
1907,0
1909,0
1931,0
1953,1
1966,0
