task,truth
42,0
106,1
136,0
158,0
163,0
194,0
229,0
236,0
289,0
319,0
324,0
378,0
394,0
395,0
408,0
426,0
451,1
457,0
470,0
478,0
490,0
504,0
530,0
570,0
576,0
582,0
597,0
601,0
624,0
658,0
678,1
695,0
708,0
709,0
713,1
724,0
748,1
751,0
765,0
766,0
772,0
783,0
785,0
803,0
821,1
895,0
920,0
942,0
965,0
978,0
1029,1
1035,0
1040,1
1042,0
1050,0
1068,0
1071,0
1091,1
1110,0
1140,0
1184,0
1192,0
1195,0
1204,0
1238,0
1264,0
1268,0
1273,0
1276,0
1308,0
1332,0
1348,0
1360,0
1409,0
1444,1
1449,0
1511,1
1538,0
1539,0
1561,0
1591,0
1592,0
1604,0
1640,0
1648,0
1680,0
1703,0
1716,1
1718,0
1757,0
1778,0
1821,0
1823,1
1831,0
1841,0
1893,0
1918,0
1923,0
1981,0
1989,0
